pokemon,lvl,move,type,power,accuracy,crit
Scyther,46.0,Fury Cutter,Bug,10.0,0.95,False
Scyther,,Cut,Normal,50.0,0.95,False
Scyther,,Rock Smash,Fighting,20.0,1.0,False
Scyther,,Hidden Power,Normal,60.0,1.0,False
Scyther,,Hyper Beam,Normal,75.0,0.9,False
Scyther,,Return,Normal,102.0,1.0,False
Scyther,,Aerial Ace,Flying,60.0,1.0,False
Scyther,,Facade,Normal,70.0,1.0,False
Scyther,,Secret Power,Normal,70.0,1.0,False
Scyther,,Thief,Dark,40.0,1.0,False
Scyther,,Steel Wing,Steel,70.0,0.9,False
Scizor,1.0,Quick Attack,Normal,40.0,1.0,False
Scizor,11.0,Pursuit,Dark,40.0,1.0,False
Scizor,16.0,False Swipe,Normal,40.0,1.0,False
Scizor,26.0,Metal Claw,Steel,50.0,0.95,False
Scizor,31.0,Slash,Normal,70.0,1.0,True
Scizor,46.0,Fury Cutter,Bug,10.0,0.95,False
Scizor,,Cut,Normal,50.0,0.95,False
Scizor,,Strength,Normal,80.0,1.0,False
Scizor,,Rock Smash,Fighting,20.0,1.0,False
Scizor,,Hidden Power,Normal,60.0,1.0,False
Scizor,,Hyper Beam,Normal,75.0,0.9,False
Scizor,,Return,Normal,102.0,1.0,False
Scizor,,Aerial Ace,Flying,60.0,1.0,False
Scizor,,Facade,Normal,70.0,1.0,False
Scizor,,Secret Power,Normal,70.0,1.0,False
Scizor,,Thief,Dark,40.0,1.0,False
Scizor,,Steel Wing,Steel,70.0,0.9,False
Jynx,1.0,Lick,Ghost,20.0,1.0,False
Jynx,1.0,Pound,Normal,40.0,1.0,False
Jynx,1.0,Powder Snow,Ice,40.0,1.0,False
Jynx,21.0,DoubleSlap,Normal,15.0,0.85,False
Jynx,25.0,Ice Punch,Ice,75.0,1.0,False
Jynx,51.0,Body Slam,Normal,85.0,1.0,False
Jynx,67.0,Blizzard,Ice,120.0,0.7,False
Jynx,,Water Pulse,Water,60.0,1.0,False
Jynx,,Hidden Power,Normal,60.0,1.0,False
Jynx,,Ice Beam,Ice,95.0,1.0,False
Jynx,,Hyper Beam,Normal,75.0,0.9,False
Jynx,,Return,Normal,102.0,1.0,False
Jynx,,Psychic,Psychic,90.0,1.0,False
Jynx,,Shadow Ball,Ghost,80.0,1.0,False
Jynx,,Brick Break,Fighting,75.0,1.0,False
Jynx,,Facade,Normal,70.0,1.0,False
Jynx,,Secret Power,Normal,70.0,1.0,False
Jynx,,Thief,Dark,40.0,1.0,False
Smoochum,1.0,Lick,Ghost,20.0,1.0,False
Smoochum,1.0,Pound,Normal,40.0,1.0,False
Smoochum,13.0,Powder Snow,Ice,40.0,1.0,False
Smoochum,21.0,Confusion,Psychic,50.0,1.0,False
Smoochum,45.0,Psychic,Psychic,90.0,1.0,False
Smoochum,57.0,Blizzard,Ice,120.0,0.7,False
Smoochum,,Water Pulse,Water,60.0,1.0,False
Smoochum,,Hidden Power,Normal,60.0,1.0,False
Smoochum,,Ice Beam,Ice,95.0,1.0,False
Smoochum,,Return,Normal,102.0,1.0,False
Smoochum,,Shadow Ball,Ghost,80.0,1.0,False
Smoochum,,Facade,Normal,70.0,1.0,False
Smoochum,,Secret Power,Normal,70.0,1.0,False
Smoochum,,Thief,Dark,40.0,1.0,False
Electabuzz,1.0,Quick Attack,Normal,40.0,1.0,False
Electabuzz,1.0,ThunderPunch,Electric,75.0,1.0,False
Electabuzz,25.0,Swift,Normal,60.0,1.0,False
Electabuzz,47.0,Thunderbolt,Electric,95.0,1.0,False
Electabuzz,58.0,Thunder,Electric,120.0,0.7,False
Electabuzz,,Strength,Normal,80.0,1.0,False
Electabuzz,,Rock Smash,Fighting,20.0,1.0,False
Electabuzz,,Hidden Power,Normal,60.0,1.0,False
Electabuzz,,Hyper Beam,Normal,75.0,0.9,False
Electabuzz,,Iron Tail,Steel,100.0,0.75,False
Electabuzz,,Return,Normal,102.0,1.0,False
Electabuzz,,Psychic,Psychic,90.0,1.0,False
Electabuzz,,Brick Break,Fighting,75.0,1.0,False
Electabuzz,,Shock Wave,Electric,60.0,1.0,False
Electabuzz,,Facade,Normal,70.0,1.0,False
Electabuzz,,Secret Power,Normal,70.0,1.0,False
Electabuzz,,Thief,Dark,40.0,1.0,False
Elekid,1.0,Quick Attack,Normal,40.0,1.0,False
Elekid,9.0,ThunderPunch,Electric,75.0,1.0,False
Elekid,25.0,Swift,Normal,60.0,1.0,False
Elekid,41.0,Thunderbolt,Electric,95.0,1.0,False
Elekid,49.0,Thunder,Electric,120.0,0.7,False
Elekid,,Rock Smash,Fighting,20.0,1.0,False
Elekid,,Hidden Power,Normal,60.0,1.0,False
Elekid,,Return,Normal,102.0,1.0,False
Elekid,,Psychic,Psychic,90.0,1.0,False
Elekid,,Brick Break,Fighting,75.0,1.0,False
Elekid,,Shock Wave,Electric,60.0,1.0,False
Elekid,,Facade,Normal,70.0,1.0,False
Elekid,,Secret Power,Normal,70.0,1.0,False
Elekid,,Thief,Dark,40.0,1.0,False
Magmar,1.0,Ember,Fire,40.0,1.0,False
Magmar,1.0,Fire Punch,Fire,75.0,1.0,False
Magmar,1.0,Smog,Poison,20.0,0.7,False
Magmar,41.0,Flamethrower,Fire,95.0,1.0,False
Magmar,57.0,Fire Blast,Fire,120.0,0.85,False
Magmar,,Strength,Normal,80.0,1.0,False
Magmar,,Rock Smash,Fighting,20.0,1.0,False
Magmar,,Hidden Power,Normal,60.0,1.0,False
Magmar,,Hyper Beam,Normal,75.0,0.9,False
Magmar,,Iron Tail,Steel,100.0,0.75,False
Magmar,,Return,Normal,102.0,1.0,False
Magmar,,Psychic,Psychic,90.0,1.0,False
Magmar,,Brick Break,Fighting,75.0,1.0,False
Magmar,,Facade,Normal,70.0,1.0,False
Magmar,,Secret Power,Normal,70.0,1.0,False
Magmar,,Thief,Dark,40.0,1.0,False
Magby,1.0,Ember,Fire,40.0,1.0,False
Magby,13.0,Smog,Poison,20.0,0.7,False
Magby,19.0,Fire Punch,Fire,75.0,1.0,False
Magby,37.0,Flamethrower,Fire,95.0,1.0,False
Magby,49.0,Fire Blast,Fire,120.0,0.85,False
Magby,,Rock Smash,Fighting,20.0,1.0,False
Magby,,Hidden Power,Normal,60.0,1.0,False
Magby,,Iron Tail,Steel,100.0,0.75,False
Magby,,Return,Normal,102.0,1.0,False
Magby,,Psychic,Psychic,90.0,1.0,False
Magby,,Brick Break,Fighting,75.0,1.0,False
Magby,,Facade,Normal,70.0,1.0,False
Magby,,Secret Power,Normal,70.0,1.0,False
Magby,,Thief,Dark,40.0,1.0,False
Pinsir,1.0,ViceGrip,Normal,55.0,1.0,False
Pinsir,7.0,Bind,Normal,15.0,0.75,False
Pinsir,25.0,Revenge,Fighting,60.0,1.0,False
Pinsir,31.0,Brick Break,Fighting,75.0,1.0,False
Pinsir,,Cut,Normal,50.0,0.95,False
Pinsir,,Strength,Normal,80.0,1.0,False
Pinsir,,Rock Smash,Fighting,20.0,1.0,False
Pinsir,,Hidden Power,Normal,60.0,1.0,False
Pinsir,,Hyper Beam,Normal,75.0,0.9,False
Pinsir,,Earthquake,Ground,100.0,1.0,False
Pinsir,,Return,Normal,102.0,1.0,False
Pinsir,,Dig,Ground,60.0,1.0,False
Pinsir,,Rock Tomb,Rock,50.0,0.8,False
Pinsir,,Facade,Normal,70.0,1.0,False
Pinsir,,Secret Power,Normal,70.0,1.0,False
Pinsir,,Thief,Dark,40.0,1.0,False
Tauros,1.0,Tackle,Normal,35.0,0.95,False
Tauros,8.0,Rage,Normal,20.0,1.0,False
Tauros,13.0,Horn Attack,Normal,65.0,1.0,False
Tauros,26.0,Pursuit,Dark,40.0,1.0,False
Tauros,43.0,Thrash,Normal,90.0,1.0,False
Tauros,,Surf,Water,95.0,1.0,False
Tauros,,Strength,Normal,80.0,1.0,False
Tauros,,Rock Smash,Fighting,20.0,1.0,False
Tauros,,Water Pulse,Water,60.0,1.0,False
Tauros,,Hidden Power,Normal,60.0,1.0,False
Tauros,,Ice Beam,Ice,95.0,1.0,False
Tauros,,Blizzard,Ice,120.0,0.7,False
Tauros,,Hyper Beam,Normal,75.0,0.9,False
Tauros,,Iron Tail,Steel,100.0,0.75,False
Tauros,,Thunderbolt,Electric,95.0,1.0,False
Tauros,,Thunder,Electric,120.0,0.7,False
Tauros,,Earthquake,Ground,100.0,1.0,False
Tauros,,Return,Normal,102.0,1.0,False
Tauros,,Shock Wave,Electric,60.0,1.0,False
Tauros,,Flamethrower,Fire,95.0,1.0,False
Tauros,,Fire Blast,Fire,120.0,0.85,False
Tauros,,Rock Tomb,Rock,50.0,0.8,False
Tauros,,Facade,Normal,70.0,1.0,False
Tauros,,Secret Power,Normal,70.0,1.0,False
Magikarp,15.0,Tackle,Normal,35.0,0.95,False
Gyarados,1.0,Thrash,Normal,90.0,1.0,False
Gyarados,20.0,Bite,Dark,60.0,1.0,False
Gyarados,35.0,Twister,Dragon,40.0,1.0,False
Gyarados,40.0,Hydro Pump,Water,120.0,0.8,False
Gyarados,55.0,Hyper Beam,Normal,75.0,0.9,False
Gyarados,,Surf,Water,95.0,1.0,False
Gyarados,,Strength,Normal,80.0,1.0,False
Gyarados,,Rock Smash,Fighting,20.0,1.0,False
Gyarados,,Waterfall,Water,80.0,1.0,False
Gyarados,,Dive,Water,60.0,1.0,False
Gyarados,,Water Pulse,Water,60.0,1.0,False
Gyarados,,Hidden Power,Normal,60.0,1.0,False
Gyarados,,Ice Beam,Ice,95.0,1.0,False
Gyarados,,Blizzard,Ice,120.0,0.7,False
Gyarados,,Thunderbolt,Electric,95.0,1.0,False
Gyarados,,Thunder,Electric,120.0,0.7,False
Gyarados,,Earthquake,Ground,100.0,1.0,False
Gyarados,,Return,Normal,102.0,1.0,False
Gyarados,,Flamethrower,Fire,95.0,1.0,False
Gyarados,,Fire Blast,Fire,120.0,0.85,False
Gyarados,,Facade,Normal,70.0,1.0,False
Gyarados,,Secret Power,Normal,70.0,1.0,False
Lapras,1.0,Water Gun,Water,40.0,1.0,False
Lapras,13.0,Body Slam,Normal,85.0,1.0,False
Lapras,31.0,Ice Beam,Ice,95.0,1.0,False
Lapras,49.0,Hydro Pump,Water,120.0,0.8,False
Lapras,,Surf,Water,95.0,1.0,False
Lapras,,Strength,Normal,80.0,1.0,False
Lapras,,Rock Smash,Fighting,20.0,1.0,False
Lapras,,Waterfall,Water,80.0,1.0,False
Lapras,,Dive,Water,60.0,1.0,False
Lapras,,Water Pulse,Water,60.0,1.0,False
Lapras,,Hidden Power,Normal,60.0,1.0,False
Lapras,,Blizzard,Ice,120.0,0.7,False
Lapras,,Hyper Beam,Normal,75.0,0.9,False
Lapras,,Iron Tail,Steel,100.0,0.75,False
Lapras,,Thunderbolt,Electric,95.0,1.0,False
Lapras,,Thunder,Electric,120.0,0.7,False
Lapras,,Return,Normal,102.0,1.0,False
Lapras,,Psychic,Psychic,90.0,1.0,False
Lapras,,Shock Wave,Electric,60.0,1.0,False
Lapras,,Facade,Normal,70.0,1.0,False
Lapras,,Secret Power,Normal,70.0,1.0,False
Ditto,0.0,Struggle,Normal,1.0,1.0,False
Eevee,1.0,Tackle,Normal,35.0,0.95,False
Eevee,23.0,Quick Attack,Normal,40.0,1.0,False
Eevee,30.0,Bite,Dark,60.0,1.0,False
Eevee,,Hidden Power,Normal,60.0,1.0,False
Eevee,,Iron Tail,Steel,100.0,0.75,False
Eevee,,Return,Normal,102.0,1.0,False
Eevee,,Dig,Ground,60.0,1.0,False
Eevee,,Shadow Ball,Ghost,80.0,1.0,False
Eevee,,Facade,Normal,70.0,1.0,False
Eevee,,Secret Power,Normal,70.0,1.0,False
Vaporeon,1.0,Tackle,Normal,35.0,0.95,False
Vaporeon,16.0,Water Gun,Water,40.0,1.0,False
Vaporeon,23.0,Quick Attack,Normal,40.0,1.0,False
Vaporeon,30.0,Bite,Dark,60.0,1.0,False
Vaporeon,36.0,Aurora Beam,Ice,65.0,1.0,False
Vaporeon,52.0,Hydro Pump,Water,120.0,0.8,False
Vaporeon,,Surf,Water,95.0,1.0,False
Vaporeon,,Waterfall,Water,80.0,1.0,False
Vaporeon,,Dive,Water,60.0,1.0,False
Vaporeon,,Water Pulse,Water,60.0,1.0,False
Vaporeon,,Hidden Power,Normal,60.0,1.0,False
Vaporeon,,Ice Beam,Ice,95.0,1.0,False
Vaporeon,,Blizzard,Ice,120.0,0.7,False
Vaporeon,,Hyper Beam,Normal,75.0,0.9,False
Vaporeon,,Iron Tail,Steel,100.0,0.75,False
Vaporeon,,Return,Normal,102.0,1.0,False
Vaporeon,,Dig,Ground,60.0,1.0,False
Vaporeon,,Shadow Ball,Ghost,80.0,1.0,False
Vaporeon,,Facade,Normal,70.0,1.0,False
Vaporeon,,Secret Power,Normal,70.0,1.0,False
Eevee,1.0,Tackle,Normal,35.0,0.95,False
Eevee,23.0,Quick Attack,Normal,40.0,1.0,False
Eevee,30.0,Bite,Dark,60.0,1.0,False
Eevee,,Hidden Power,Normal,60.0,1.0,False
Eevee,,Iron Tail,Steel,100.0,0.75,False
Eevee,,Return,Normal,102.0,1.0,False
Eevee,,Dig,Ground,60.0,1.0,False
Eevee,,Shadow Ball,Ghost,80.0,1.0,False
Eevee,,Facade,Normal,70.0,1.0,False
Eevee,,Secret Power,Normal,70.0,1.0,False
Jolteon,1.0,Tackle,Normal,35.0,0.95,False
Jolteon,16.0,ThunderShock,Electric,40.0,1.0,False
Jolteon,23.0,Quick Attack,Normal,40.0,1.0,False
Jolteon,30.0,Double Kick,Fighting,60.0,1.0,False
Jolteon,36.0,Pin Missile,Bug,42.0,0.85,False
Jolteon,52.0,Thunder,Electric,120.0,0.7,False
Jolteon,,Hidden Power,Normal,60.0,1.0,False
Jolteon,,Hyper Beam,Normal,75.0,0.9,False
Jolteon,,Iron Tail,Steel,100.0,0.75,False
Jolteon,,Thunderbolt,Electric,95.0,1.0,False
Jolteon,,Return,Normal,102.0,1.0,False
Jolteon,,Dig,Ground,60.0,1.0,False
Jolteon,,Shadow Ball,Ghost,80.0,1.0,False
Jolteon,,Shock Wave,Electric,60.0,1.0,False
Jolteon,,Facade,Normal,70.0,1.0,False
Jolteon,,Secret Power,Normal,70.0,1.0,False
Eevee,1.0,Tackle,Normal,35.0,0.95,False
Eevee,23.0,Quick Attack,Normal,40.0,1.0,False
Eevee,30.0,Bite,Dark,60.0,1.0,False
Eevee,,Hidden Power,Normal,60.0,1.0,False
Eevee,,Iron Tail,Steel,100.0,0.75,False
Eevee,,Return,Normal,102.0,1.0,False
Eevee,,Dig,Ground,60.0,1.0,False
Eevee,,Shadow Ball,Ghost,80.0,1.0,False
Eevee,,Facade,Normal,70.0,1.0,False
Eevee,,Secret Power,Normal,70.0,1.0,False
Flareon,1.0,Tackle,Normal,35.0,0.95,False
Flareon,16.0,Ember,Fire,40.0,1.0,False
Flareon,23.0,Quick Attack,Normal,40.0,1.0,False
Flareon,30.0,Bite,Dark,60.0,1.0,False
Flareon,36.0,Fire Spin,Fire,15.0,0.7,False
Flareon,42.0,Smog,Poison,20.0,0.7,False
Flareon,52.0,Flamethrower,Fire,95.0,1.0,False
Flareon,,Hidden Power,Normal,60.0,1.0,False
Flareon,,Hyper Beam,Normal,75.0,0.9,False
Flareon,,Iron Tail,Steel,100.0,0.75,False
Flareon,,Return,Normal,102.0,1.0,False
Flareon,,Dig,Ground,60.0,1.0,False
Flareon,,Shadow Ball,Ghost,80.0,1.0,False
Flareon,,Fire Blast,Fire,120.0,0.85,False
Flareon,,Facade,Normal,70.0,1.0,False
Flareon,,Secret Power,Normal,70.0,1.0,False
Flareon,,Overheat,Fire,140.0,0.9,False
Porygon,1.0,Tackle,Normal,35.0,0.95,False
Porygon,12.0,Psybeam,Psychic,65.0,1.0,False
Porygon,36.0,Tri Attack,Normal,80.0,1.0,False
Porygon,48.0,Zap Cannon,Electric,100.0,0.5,False
Porygon,,Hidden Power,Normal,60.0,1.0,False
Porygon,,Ice Beam,Ice,95.0,1.0,False
Porygon,,Blizzard,Ice,120.0,0.7,False
Porygon,,Hyper Beam,Normal,75.0,0.9,False
Porygon,,Iron Tail,Steel,100.0,0.75,False
Porygon,,Thunderbolt,Electric,95.0,1.0,False
Porygon,,Thunder,Electric,120.0,0.7,False
Porygon,,Return,Normal,102.0,1.0,False
Porygon,,Psychic,Psychic,90.0,1.0,False
Porygon,,Shadow Ball,Ghost,80.0,1.0,False
Porygon,,Shock Wave,Electric,60.0,1.0,False
Porygon,,Aerial Ace,Flying,60.0,1.0,False
Porygon,,Facade,Normal,70.0,1.0,False
Porygon,,Secret Power,Normal,70.0,1.0,False
Porygon,,Thief,Dark,40.0,1.0,False
Porygon2,1.0,Tackle,Normal,35.0,0.95,False
Porygon2,12.0,Psybeam,Psychic,65.0,1.0,False
Porygon2,36.0,Tri Attack,Normal,80.0,1.0,False
Porygon2,48.0,Zap Cannon,Electric,100.0,0.5,False
Porygon2,,Hidden Power,Normal,60.0,1.0,False
Porygon2,,Ice Beam,Ice,95.0,1.0,False
Porygon2,,Blizzard,Ice,120.0,0.7,False
Porygon2,,Hyper Beam,Normal,75.0,0.9,False
Porygon2,,Iron Tail,Steel,100.0,0.75,False
Porygon2,,Thunderbolt,Electric,95.0,1.0,False
Porygon2,,Thunder,Electric,120.0,0.7,False
Porygon2,,Return,Normal,102.0,1.0,False
Porygon2,,Psychic,Psychic,90.0,1.0,False
Porygon2,,Shadow Ball,Ghost,80.0,1.0,False
Porygon2,,Shock Wave,Electric,60.0,1.0,False
Porygon2,,Aerial Ace,Flying,60.0,1.0,False
Porygon2,,Facade,Normal,70.0,1.0,False
Porygon2,,Secret Power,Normal,70.0,1.0,False
Porygon2,,Thief,Dark,40.0,1.0,False
Omanyte,1.0,Constrict,Normal,10.0,1.0,False
Omanyte,13.0,Bite,Dark,60.0,1.0,False
Omanyte,19.0,Water Gun,Water,40.0,1.0,False
Omanyte,25.0,Mud Shot,Ground,55.0,0.95,False
Omanyte,49.0,AncientPower,Rock,60.0,1.0,False
Omanyte,55.0,Hydro Pump,Water,120.0,0.8,False
Omanyte,,Surf,Water,95.0,1.0,False
Omanyte,,Rock Smash,Fighting,20.0,1.0,False
Omanyte,,Waterfall,Water,80.0,1.0,False
Omanyte,,Dive,Water,60.0,1.0,False
Omanyte,,Water Pulse,Water,60.0,1.0,False
Omanyte,,Hidden Power,Normal,60.0,1.0,False
Omanyte,,Ice Beam,Ice,95.0,1.0,False
Omanyte,,Blizzard,Ice,120.0,0.7,False
Omanyte,,Return,Normal,102.0,1.0,False
Omanyte,,Rock Tomb,Rock,50.0,0.8,False
Omanyte,,Facade,Normal,70.0,1.0,False
Omanyte,,Secret Power,Normal,70.0,1.0,False
Omanyte,,Thief,Dark,40.0,1.0,False
Omastar,1.0,Bite,Dark,60.0,1.0,False
Omastar,1.0,Constrict,Normal,10.0,1.0,False
Omastar,19.0,Water Gun,Water,40.0,1.0,False
Omastar,25.0,Mud Shot,Ground,55.0,0.95,False
Omastar,40.0,Spike Cannon,Normal,60.0,1.0,False
Omastar,55.0,AncientPower,Rock,60.0,1.0,False
Omastar,65.0,Hydro Pump,Water,120.0,0.8,False
Omastar,,Surf,Water,95.0,1.0,False
Omastar,,Rock Smash,Fighting,20.0,1.0,False
Omastar,,Waterfall,Water,80.0,1.0,False
Omastar,,Dive,Water,60.0,1.0,False
Omastar,,Water Pulse,Water,60.0,1.0,False
Omastar,,Hidden Power,Normal,60.0,1.0,False
Omastar,,Ice Beam,Ice,95.0,1.0,False
Omastar,,Blizzard,Ice,120.0,0.7,False
Omastar,,Hyper Beam,Normal,75.0,0.9,False
Omastar,,Return,Normal,102.0,1.0,False
Omastar,,Rock Tomb,Rock,50.0,0.8,False
Omastar,,Facade,Normal,70.0,1.0,False
Omastar,,Secret Power,Normal,70.0,1.0,False
Omastar,,Thief,Dark,40.0,1.0,False
Kabuto,1.0,Scratch,Normal,40.0,1.0,False
Kabuto,13.0,Absorb,Grass,20.0,1.0,False
Kabuto,25.0,Mud Shot,Ground,55.0,0.95,False
Kabuto,49.0,Mega Drain,Grass,40.0,1.0,False
Kabuto,55.0,AncientPower,Rock,60.0,1.0,False
Kabuto,,Surf,Water,95.0,1.0,False
Kabuto,,Rock Smash,Fighting,20.0,1.0,False
Kabuto,,Waterfall,Water,80.0,1.0,False
Kabuto,,Water Pulse,Water,60.0,1.0,False
Kabuto,,Hidden Power,Normal,60.0,1.0,False
Kabuto,,Ice Beam,Ice,95.0,1.0,False
Kabuto,,Blizzard,Ice,120.0,0.7,False
Kabuto,,Giga Drain,Grass,60.0,1.0,False
Kabuto,,Return,Normal,102.0,1.0,False
Kabuto,,Dig,Ground,60.0,1.0,False
Kabuto,,Rock Tomb,Rock,50.0,0.8,False
Kabuto,,Aerial Ace,Flying,60.0,1.0,False
Kabuto,,Facade,Normal,70.0,1.0,False
Kabuto,,Secret Power,Normal,70.0,1.0,False
Kabuto,,Thief,Dark,40.0,1.0,False
Kabutops,1.0,Absorb,Grass,20.0,1.0,False
Kabutops,1.0,Scratch,Normal,40.0,1.0,False
Kabutops,25.0,Mud Shot,Ground,55.0,0.95,False
Kabutops,40.0,Slash,Normal,70.0,1.0,True
Kabutops,55.0,Mega Drain,Grass,40.0,1.0,False
Kabutops,65.0,AncientPower,Rock,60.0,1.0,False
Kabutops,,Cut,Normal,50.0,0.95,False
Kabutops,,Surf,Water,95.0,1.0,False
Kabutops,,Rock Smash,Fighting,20.0,1.0,False
Kabutops,,Waterfall,Water,80.0,1.0,False
Kabutops,,Dive,Water,60.0,1.0,False
Kabutops,,Water Pulse,Water,60.0,1.0,False
Kabutops,,Hidden Power,Normal,60.0,1.0,False
Kabutops,,Ice Beam,Ice,95.0,1.0,False
Kabutops,,Blizzard,Ice,120.0,0.7,False
Kabutops,,Hyper Beam,Normal,75.0,0.9,False
Kabutops,,Giga Drain,Grass,60.0,1.0,False
Kabutops,,Return,Normal,102.0,1.0,False
Kabutops,,Dig,Ground,60.0,1.0,False
Kabutops,,Brick Break,Fighting,75.0,1.0,False
Kabutops,,Rock Tomb,Rock,50.0,0.8,False
Kabutops,,Aerial Ace,Flying,60.0,1.0,False
Kabutops,,Facade,Normal,70.0,1.0,False
Kabutops,,Secret Power,Normal,70.0,1.0,False
Kabutops,,Thief,Dark,40.0,1.0,False
Kabutops,1.0,Fury Cutter,Bug,10.0,0.95,False
Aerodactyl,1.0,Wing Attack,Flying,60.0,1.0,False
Aerodactyl,15.0,Bite,Dark,60.0,1.0,False
Aerodactyl,29.0,AncientPower,Rock,60.0,1.0,False
Aerodactyl,50.0,Hyper Beam,Normal,75.0,0.9,False
Aerodactyl,,Fly,Flying,70.0,0.95,False
Aerodactyl,,Strength,Normal,80.0,1.0,False
Aerodactyl,,Rock Smash,Fighting,20.0,1.0,False
Aerodactyl,,Dragon Claw,Dragon,80.0,1.0,False
Aerodactyl,,Hidden Power,Normal,60.0,1.0,False
Aerodactyl,,Iron Tail,Steel,100.0,0.75,False
Aerodactyl,,Earthquake,Ground,100.0,1.0,False
Aerodactyl,,Return,Normal,102.0,1.0,False
Aerodactyl,,Flamethrower,Fire,95.0,1.0,False
Aerodactyl,,Fire Blast,Fire,120.0,0.85,False
Aerodactyl,,Rock Tomb,Rock,50.0,0.8,False
Aerodactyl,,Aerial Ace,Flying,60.0,1.0,False
Aerodactyl,,Facade,Normal,70.0,1.0,False
Aerodactyl,,Secret Power,Normal,70.0,1.0,False
Aerodactyl,,Thief,Dark,40.0,1.0,False
Aerodactyl,,Steel Wing,Steel,70.0,0.9,False
Snorlax,1.0,Tackle,Normal,35.0,0.95,False
Snorlax,19.0,Headbutt,Normal,70.0,1.0,False
Snorlax,28.0,Snore,Normal,40.0,1.0,False
Snorlax,33.0,Body Slam,Normal,85.0,1.0,False
Snorlax,42.0,Covet,Normal,40.0,1.0,False
Snorlax,46.0,Rollout,Rock,30.0,0.9,False
Snorlax,51.0,Hyper Beam,Normal,75.0,0.9,False
Snorlax,,Surf,Water,95.0,1.0,False
Snorlax,,Strength,Normal,80.0,1.0,False
Snorlax,,Water Pulse,Water,60.0,1.0,False
Snorlax,,Hidden Power,Normal,60.0,1.0,False
Snorlax,,Ice Beam,Ice,95.0,1.0,False
Snorlax,,Blizzard,Ice,120.0,0.7,False
Snorlax,,Thunderbolt,Electric,95.0,1.0,False
Snorlax,,Thunder,Electric,120.0,0.7,False
Snorlax,,Earthquake,Ground,100.0,1.0,False
Snorlax,,Return,Normal,102.0,1.0,False
Snorlax,,Psychic,Psychic,90.0,1.0,False
Snorlax,,Shadow Ball,Ghost,80.0,1.0,False
Snorlax,,Brick Break,Fighting,75.0,1.0,False
Snorlax,,Shock Wave,Electric,60.0,1.0,False
Snorlax,,Flamethrower,Fire,95.0,1.0,False
Snorlax,,Fire Blast,Fire,120.0,0.85,False
Snorlax,,Rock Tomb,Rock,50.0,0.8,False
Snorlax,,Facade,Normal,70.0,1.0,False
Snorlax,,Secret Power,Normal,70.0,1.0,False
Articuno,1.0,Gust,Flying,40.0,1.0,False
Articuno,1.0,Powder Snow,Ice,40.0,1.0,False
Articuno,49.0,Ice Beam,Ice,95.0,1.0,False
Articuno,73.0,Blizzard,Ice,120.0,0.7,False
Articuno,,Fly,Flying,70.0,0.95,False
Articuno,,Rock Smash,Fighting,20.0,1.0,False
Articuno,,Water Pulse,Water,60.0,1.0,False
Articuno,,Hidden Power,Normal,60.0,1.0,False
Articuno,,Hyper Beam,Normal,75.0,0.9,False
Articuno,,Return,Normal,102.0,1.0,False
Articuno,,Aerial Ace,Flying,60.0,1.0,False
Articuno,,Facade,Normal,70.0,1.0,False
Articuno,,Secret Power,Normal,70.0,1.0,False
Articuno,,Steel Wing,Steel,70.0,0.9,False
Zapdos,1.0,Peck,Flying,35.0,1.0,False
Zapdos,1.0,ThunderShock,Electric,40.0,1.0,False
Zapdos,49.0,Drill Peck,Flying,80.0,1.0,False
Zapdos,85.0,Thunder,Electric,120.0,0.7,False
Zapdos,,Fly,Flying,70.0,0.95,False
Zapdos,,Rock Smash,Fighting,20.0,1.0,False
Zapdos,,Hidden Power,Normal,60.0,1.0,False
Zapdos,,Hyper Beam,Normal,75.0,0.9,False
Zapdos,,Thunderbolt,Electric,95.0,1.0,False
Zapdos,,Return,Normal,102.0,1.0,False
Zapdos,,Shock Wave,Electric,60.0,1.0,False
Zapdos,,Aerial Ace,Flying,60.0,1.0,False
Zapdos,,Facade,Normal,70.0,1.0,False
Zapdos,,Secret Power,Normal,70.0,1.0,False
Zapdos,,Steel Wing,Steel,70.0,0.9,False
Moltres,1.0,Ember,Fire,40.0,1.0,False
Moltres,1.0,Wing Attack,Flying,60.0,1.0,False
Moltres,13.0,Fire Spin,Fire,15.0,0.7,False
Moltres,49.0,Flamethrower,Fire,95.0,1.0,False
Moltres,73.0,Heat Wave,Fire,100.0,0.9,False
Moltres,,Fly,Flying,70.0,0.95,False
Moltres,,Rock Smash,Fighting,20.0,1.0,False
Moltres,,Hidden Power,Normal,60.0,1.0,False
Moltres,,Hyper Beam,Normal,75.0,0.9,False
Moltres,,Return,Normal,102.0,1.0,False
Moltres,,Fire Blast,Fire,120.0,0.85,False
Moltres,,Aerial Ace,Flying,60.0,1.0,False
Moltres,,Facade,Normal,70.0,1.0,False
Moltres,,Secret Power,Normal,70.0,1.0,False
Moltres,,Steel Wing,Steel,70.0,0.9,False
Moltres,,Overheat,Fire,140.0,0.9,False
Dratini,1.0,Wrap,Normal,15.0,0.85,False
Dratini,15.0,Twister,Dragon,40.0,1.0,False
Dratini,29.0,Slam,Normal,80.0,0.75,False
Dratini,50.0,Outrage,Dragon,90.0,1.0,False
Dratini,57.0,Hyper Beam,Normal,75.0,0.9,False
Dratini,,Surf,Water,95.0,1.0,False
