pokemon,lvl,move,type,power,accuracy,crit
Totodile,,Snore,Normal,40,1.0,False
Totodile,,Blizzard,Ice,120,0.7,False
Totodile,,Icy Wind,Ice,55,0.95,False
Totodile,,Iron Tail,Steel,100,0.75,False
Totodile,,Return,Normal,102,1.0,False
Totodile,,Dig,Ground,60,1.0,False
Totodile,,Mud-Slap,Ground,20,1.0,False
Totodile,,Ice Punch,Ice,75,1.0,False
Croconaw,1.0,Rage,Normal,20,1.0,False
Croconaw,1.0,Scratch,Normal,40,1.0,False
Croconaw,13.0,Water Gun,Water,40,1.0,False
Croconaw,21.0,Bite,Dark,60,1.0,False
Croconaw,37.0,Slash,Normal,70,1.0,True
Croconaw,55.0,Hydro Pump,Water,120,0.8,False
Croconaw,,Cut,Normal,50,0.95,False
Croconaw,,Surf,Water,95,1.0,False
Croconaw,,Strength,Normal,80,1.0,False
Croconaw,,Whirlpool,Water,15,0.7,False
Croconaw,,DynamicPunch,Fighting,100,0.5,False
Croconaw,,Headbutt,Normal,70,1.0,False
Croconaw,,Rock Smash,Fighting,20,1.0,False
Croconaw,,Hidden Power,Normal,60,1.0,False
Croconaw,,Snore,Normal,40,1.0,False
Croconaw,,Blizzard,Ice,120,0.7,False
Croconaw,,Icy Wind,Ice,55,0.95,False
Croconaw,,Iron Tail,Steel,100,0.75,False
Croconaw,,Return,Normal,102,1.0,False
Croconaw,,Dig,Ground,60,1.0,False
Croconaw,,Mud-Slap,Ground,20,1.0,False
Croconaw,,Ice Punch,Ice,75,1.0,False
Croconaw,,Fury Cutter,Bug,10,0.95,False
Feraligatr,1.0,Rage,Normal,20,1.0,False
Feraligatr,1.0,Scratch,Normal,40,1.0,False
Feraligatr,1.0,Water Gun,Water,40,1.0,False
Feraligatr,21.0,Bite,Dark,60,1.0,False
Feraligatr,38.0,Slash,Normal,70,1.0,True
Feraligatr,58.0,Hydro Pump,Water,120,0.8,False
Feraligatr,,Cut,Normal,50,0.95,False
Feraligatr,,Surf,Water,95,1.0,False
Feraligatr,,Strength,Normal,80,1.0,False
Feraligatr,,Whirlpool,Water,15,0.7,False
Feraligatr,,DynamicPunch,Fighting,100,0.5,False
Feraligatr,,Headbutt,Normal,70,1.0,False
Feraligatr,,Rock Smash,Fighting,20,1.0,False
Feraligatr,,Hidden Power,Normal,60,1.0,False
Feraligatr,,Snore,Normal,40,1.0,False
Feraligatr,,Blizzard,Ice,120,0.7,False
Feraligatr,,Hyper Beam,Normal,75,0.9,False
Feraligatr,,Icy Wind,Ice,55,0.95,False
Feraligatr,,Iron Tail,Steel,100,0.75,False
Feraligatr,,Earthquake,Ground,100,1.0,False
Feraligatr,,Return,Normal,102,1.0,False
Feraligatr,,Dig,Ground,60,1.0,False
Feraligatr,,Mud-Slap,Ground,20,1.0,False
Feraligatr,,Ice Punch,Ice,75,1.0,False
Feraligatr,,Fury Cutter,Bug,10,0.95,False
Sentret,1.0,Tackle,Normal,35,0.95,False
Sentret,11.0,Quick Attack,Normal,40,1.0,False
Sentret,17.0,Fury Swipes,Normal,54,0.8,False
Sentret,25.0,Slam,Normal,80,0.75,False
Sentret,,Cut,Normal,50,0.95,False
Sentret,,Surf,Water,95,1.0,False
Sentret,,DynamicPunch,Fighting,100,0.5,False
Sentret,,Headbutt,Normal,70,1.0,False
Sentret,,Rollout,Rock,30,0.9,False
Sentret,,Hidden Power,Normal,60,1.0,False
Sentret,,Snore,Normal,40,1.0,False
Sentret,,Iron Tail,Steel,100,0.75,False
Sentret,,Return,Normal,102,1.0,False
Sentret,,Dig,Ground,60,1.0,False
Sentret,,Shadow Ball,Ghost,80,1.0,False
Sentret,,Mud-Slap,Ground,20,1.0,False
Sentret,,Ice Punch,Ice,75,1.0,False
Sentret,,Swift,Normal,60,1.0,False
Sentret,,ThunderPunch,Electric,75,1.0,False
Sentret,,Thief,Dark,40,1.0,False
Sentret,,Fire Punch,Fire,75,1.0,False
Sentret,,Fury Cutter,Bug,10,0.95,False
Furret,1.0,Quick Attack,Normal,40,1.0,False
Furret,1.0,Scratch,Normal,40,1.0,False
Furret,18.0,Fury Swipes,Normal,54,0.8,False
Furret,28.0,Slam,Normal,80,0.75,False
Furret,,Cut,Normal,50,0.95,False
Furret,,Surf,Water,95,1.0,False
Furret,,Strength,Normal,80,1.0,False
Furret,,DynamicPunch,Fighting,100,0.5,False
Furret,,Headbutt,Normal,70,1.0,False
Furret,,Rollout,Rock,30,0.9,False
Furret,,Hidden Power,Normal,60,1.0,False
Furret,,Snore,Normal,40,1.0,False
Furret,,Hyper Beam,Normal,75,0.9,False
Furret,,Iron Tail,Steel,100,0.75,False
Furret,,Return,Normal,102,1.0,False
Furret,,Dig,Ground,60,1.0,False
Furret,,Shadow Ball,Ghost,80,1.0,False
Furret,,Mud-Slap,Ground,20,1.0,False
Furret,,Ice Punch,Ice,75,1.0,False
Furret,,Swift,Normal,60,1.0,False
Furret,,ThunderPunch,Electric,75,1.0,False
Furret,,Thief,Dark,40,1.0,False
Furret,,Fire Punch,Fire,75,1.0,False
Furret,,Fury Cutter,Bug,10,0.95,False
Hoothoot,1.0,Tackle,Normal,35,0.95,False
Hoothoot,11.0,Peck,Flying,35,1.0,False
Hoothoot,34.0,Confusion,Psychic,50,1.0,False
Hoothoot,,Fly,Flying,70,0.95,False
Hoothoot,,Hidden Power,Normal,60,1.0,False
Hoothoot,,Snore,Normal,40,1.0,False
Hoothoot,,Return,Normal,102,1.0,False
Hoothoot,,Mud-Slap,Ground,20,1.0,False
Hoothoot,,Swift,Normal,60,1.0,False
Hoothoot,,Thief,Dark,40,1.0,False
Hoothoot,,Steel Wing,Steel,70,0.9,False
Noctowl,1.0,Peck,Flying,35,1.0,False
Noctowl,1.0,Tackle,Normal,35,0.95,False
Noctowl,41.0,Confusion,Psychic,50,1.0,False
Noctowl,,Fly,Flying,70,0.95,False
Noctowl,,Hidden Power,Normal,60,1.0,False
Noctowl,,Snore,Normal,40,1.0,False
Noctowl,,Hyper Beam,Normal,75,0.9,False
Noctowl,,Return,Normal,102,1.0,False
Noctowl,,Mud-Slap,Ground,20,1.0,False
Noctowl,,Swift,Normal,60,1.0,False
Noctowl,,Thief,Dark,40,1.0,False
Noctowl,,Steel Wing,Steel,70,0.9,False
Ledyba,1.0,Tackle,Normal,35,0.95,False
Ledyba,15.0,Comet Punch,Normal,54,0.85,False
Ledyba,36.0,Swift,Normal,60,1.0,False
Ledyba,,DynamicPunch,Fighting,100,0.5,False
Ledyba,,Headbutt,Normal,70,1.0,False
Ledyba,,Rollout,Rock,30,0.9,False
Ledyba,,Hidden Power,Normal,60,1.0,False
Ledyba,,Snore,Normal,40,1.0,False
Ledyba,,Giga Drain,Grass,60,1.0,False
Ledyba,,Return,Normal,102,1.0,False
Ledyba,,Dig,Ground,60,1.0,False
Ledyba,,Ice Punch,Ice,75,1.0,False
Ledyba,,ThunderPunch,Electric,75,1.0,False
Ledyba,,Thief,Dark,40,1.0,False
Ledian,1.0,Tackle,Normal,35,0.95,False
Ledian,15.0,Comet Punch,Normal,54,0.85,False
Ledian,42.0,Swift,Normal,60,1.0,False
Ledian,,DynamicPunch,Fighting,100,0.5,False
Ledian,,Headbutt,Normal,70,1.0,False
Ledian,,Rollout,Rock,30,0.9,False
Ledian,,Hidden Power,Normal,60,1.0,False
Ledian,,Snore,Normal,40,1.0,False
Ledian,,Hyper Beam,Normal,75,0.9,False
Ledian,,Giga Drain,Grass,60,1.0,False
Ledian,,Return,Normal,102,1.0,False
Ledian,,Dig,Ground,60,1.0,False
Ledian,,Ice Punch,Ice,75,1.0,False
Ledian,,ThunderPunch,Electric,75,1.0,False
Ledian,,Thief,Dark,40,1.0,False
Spinarak,1.0,Poison Sting,Poison,15,1.0,False
Spinarak,11.0,Constrict,Normal,10,1.0,False
Spinarak,23.0,Leech Life,Bug,20,1.0,False
Spinarak,30.0,Fury Swipes,Normal,54,0.8,False
Spinarak,53.0,Psychic,Psychic,90,1.0,False
Spinarak,,Hidden Power,Normal,60,1.0,False
Spinarak,,Snore,Normal,40,1.0,False
Spinarak,,Giga Drain,Grass,60,1.0,False
Spinarak,,Return,Normal,102,1.0,False
Spinarak,,Dig,Ground,60,1.0,False
Spinarak,,Sludge Bomb,Poison,90,1.0,False
Spinarak,,Thief,Dark,40,1.0,False
Ariados,1.0,Constrict,Normal,10,1.0,False
Ariados,1.0,Poison Sting,Poison,15,1.0,False
Ariados,25.0,Leech Life,Bug,20,1.0,False
Ariados,34.0,Fury Swipes,Normal,54,0.8,False
Ariados,63.0,Psychic,Psychic,90,1.0,False
Ariados,,Hidden Power,Normal,60,1.0,False
Ariados,,Snore,Normal,40,1.0,False
Ariados,,Hyper Beam,Normal,75,0.9,False
Ariados,,Giga Drain,Grass,60,1.0,False
Ariados,,Return,Normal,102,1.0,False
Ariados,,Dig,Ground,60,1.0,False
Ariados,,Sludge Bomb,Poison,90,1.0,False
Ariados,,Thief,Dark,40,1.0,False
Chinchou,1.0,Bubble,Water,20,1.0,False
Chinchou,17.0,Water Gun,Water,40,1.0,False
Chinchou,25.0,Spark,Electric,65,1.0,False
Chinchou,41.0,Hydro Pump,Water,120,0.8,False
Chinchou,,Surf,Water,95,1.0,False
Chinchou,,Whirlpool,Water,15,0.7,False
Chinchou,,Waterfall,Water,80,1.0,False
Chinchou,,Zap Cannon,Electric,100,0.5,False
Chinchou,,Hidden Power,Normal,60,1.0,False
Chinchou,,Snore,Normal,40,1.0,False
Chinchou,,Thunder,Electric,120,0.7,False
Chinchou,,Return,Normal,102,1.0,False
Lanturn,1.0,Bubble,Water,20,1.0,False
Lanturn,17.0,Water Gun,Water,40,1.0,False
Lanturn,25.0,Spark,Electric,65,1.0,False
Lanturn,53.0,Hydro Pump,Water,120,0.8,False
Lanturn,,Surf,Water,95,1.0,False
Lanturn,,Whirlpool,Water,15,0.7,False
Lanturn,,Waterfall,Water,80,1.0,False
Lanturn,,Zap Cannon,Electric,100,0.5,False
Lanturn,,Hidden Power,Normal,60,1.0,False
Lanturn,,Snore,Normal,40,1.0,False
Lanturn,,Hyper Beam,Normal,75,0.9,False
Lanturn,,Thunder,Electric,120,0.7,False
Lanturn,,Return,Normal,102,1.0,False
Togepi,,Headbutt,Normal,70,1.0,False
Togepi,,Rollout,Rock,30,0.9,False
Togepi,,Zap Cannon,Electric,100,0.5,False
Togepi,,Rock Smash,Fighting,20,1.0,False
Togepi,,Hidden Power,Normal,60,1.0,False
Togepi,,Snore,Normal,40,1.0,False
Togepi,,Return,Normal,102,1.0,False
Togepi,,Psychic,Psychic,90,1.0,False
Togepi,,Shadow Ball,Ghost,80,1.0,False
Togepi,,Mud-Slap,Ground,20,1.0,False
Togepi,,Fire Blast,Fire,120,0.85,False
Togepi,,Swift,Normal,60,1.0,False
Togetic,,Fly,Flying,70,0.95,False
Togetic,,Headbutt,Normal,70,1.0,False
Togetic,,Rollout,Rock,30,0.9,False
Togetic,,Zap Cannon,Electric,100,0.5,False
Togetic,,Rock Smash,Fighting,20,1.0,False
Togetic,,Hidden Power,Normal,60,1.0,False
Togetic,,Snore,Normal,40,1.0,False
Togetic,,Hyper Beam,Normal,75,0.9,False
Togetic,,Return,Normal,102,1.0,False
Togetic,,Psychic,Psychic,90,1.0,False
Togetic,,Shadow Ball,Ghost,80,1.0,False
Togetic,,Mud-Slap,Ground,20,1.0,False
Togetic,,Fire Blast,Fire,120,0.85,False
Togetic,,Swift,Normal,60,1.0,False
Togetic,,Steel Wing,Steel,70,0.9,False
Natu,1.0,Peck,Flying,35,1.0,False
Natu,30.0,Future Sight,Psychic,80,0.9,False
Natu,50.0,Psychic,Psychic,90,1.0,False
Natu,,Hidden Power,Normal,60,1.0,False
Natu,,Snore,Normal,40,1.0,False
Natu,,Giga Drain,Grass,60,1.0,False
Natu,,Return,Normal,102,1.0,False
Natu,,Swift,Normal,60,1.0,False
Natu,,Thief,Dark,40,1.0,False
Xatu,1.0,Peck,Flying,35,1.0,False
Xatu,35.0,Future Sight,Psychic,80,0.9,False
Xatu,65.0,Psychic,Psychic,90,1.0,False
Xatu,,Fly,Flying,70,0.95,False
Xatu,,Hidden Power,Normal,60,1.0,False
Xatu,,Snore,Normal,40,1.0,False
Xatu,,Hyper Beam,Normal,75,0.9,False
Xatu,,Giga Drain,Grass,60,1.0,False
Xatu,,Return,Normal,102,1.0,False
Xatu,,Swift,Normal,60,1.0,False
Xatu,,Thief,Dark,40,1.0,False
Mareep,1.0,Tackle,Normal,35,0.95,False
Mareep,9.0,ThunderShock,Electric,40,1.0,False
Mareep,37.0,Thunder,Electric,120,0.7,False
Mareep,,Headbutt,Normal,70,1.0,False
Mareep,,Zap Cannon,Electric,100,0.5,False
Mareep,,Hidden Power,Normal,60,1.0,False
Mareep,,Snore,Normal,40,1.0,False
Mareep,,Iron Tail,Steel,100,0.75,False
Mareep,,Return,Normal,102,1.0,False
Mareep,,Swift,Normal,60,1.0,False
Flaaffy,1.0,Tackle,Normal,35,0.95,False
Flaaffy,1.0,ThunderShock,Electric,40,1.0,False
Flaaffy,45.0,Thunder,Electric,120,0.7,False
Flaaffy,,Strength,Normal,80,1.0,False
Flaaffy,,DynamicPunch,Fighting,100,0.5,False
Flaaffy,,Headbutt,Normal,70,1.0,False
Flaaffy,,Zap Cannon,Electric,100,0.5,False
Flaaffy,,Rock Smash,Fighting,20,1.0,False
Flaaffy,,Hidden Power,Normal,60,1.0,False
Flaaffy,,Snore,Normal,40,1.0,False
Flaaffy,,Iron Tail,Steel,100,0.75,False
Flaaffy,,Return,Normal,102,1.0,False
Flaaffy,,Swift,Normal,60,1.0,False
Flaaffy,,ThunderPunch,Electric,75,1.0,False
Flaaffy,,Fire Punch,Fire,75,1.0,False
Ampharos,1.0,Tackle,Normal,35,0.95,False
Ampharos,1.0,ThunderShock,Electric,40,1.0,False
Ampharos,30.0,ThunderPunch,Electric,75,1.0,False
Ampharos,57.0,Thunder,Electric,120,0.7,False
Ampharos,,Strength,Normal,80,1.0,False
Ampharos,,DynamicPunch,Fighting,100,0.5,False
Ampharos,,Headbutt,Normal,70,1.0,False
Ampharos,,Zap Cannon,Electric,100,0.5,False
Ampharos,,Rock Smash,Fighting,20,1.0,False
Ampharos,,Hidden Power,Normal,60,1.0,False
Ampharos,,Snore,Normal,40,1.0,False
Ampharos,,Hyper Beam,Normal,75,0.9,False
Ampharos,,Iron Tail,Steel,100,0.75,False
Ampharos,,Return,Normal,102,1.0,False
Ampharos,,Swift,Normal,60,1.0,False
Ampharos,,Fire Punch,Fire,75,1.0,False
Oddish,1.0,Absorb,Grass,20,1.0,False
Oddish,23.0,Acid,Poison,40,1.0,False
Oddish,39.0,Petal Dance,Grass,70,1.0,False
Oddish,,Cut,Normal,50,0.95,False
Oddish,,Hidden Power,Normal,60,1.0,False
Oddish,,Snore,Normal,40,1.0,False
Oddish,,Giga Drain,Grass,60,1.0,False
Oddish,,Return,Normal,102,1.0,False
Oddish,,Sludge Bomb,Poison,90,1.0,False
Gloom,1.0,Absorb,Grass,20,1.0,False
Gloom,24.0,Acid,Poison,40,1.0,False
Gloom,44.0,Petal Dance,Grass,70,1.0,False
Gloom,,Cut,Normal,50,0.95,False
Gloom,,Hidden Power,Normal,60,1.0,False
Gloom,,Snore,Normal,40,1.0,False
Gloom,,Giga Drain,Grass,60,1.0,False
Gloom,,Return,Normal,102,1.0,False
Gloom,,Sludge Bomb,Poison,90,1.0,False
Bellossom,1.0,Absorb,Grass,20,1.0,False
Bellossom,1.0,Petal Dance,Grass,70,1.0,False
Bellossom,,Cut,Normal,50,0.95,False
Bellossom,,Hidden Power,Normal,60,1.0,False
Bellossom,,Snore,Normal,40,1.0,False
Bellossom,,Hyper Beam,Normal,75,0.9,False
Bellossom,,Giga Drain,Grass,60,1.0,False
Bellossom,,Return,Normal,102,1.0,False
Marill,1.0,Tackle,Normal,35,0.95,False
Marill,10.0,Water Gun,Water,40,1.0,False
Marill,15.0,Rollout,Rock,30,0.9,False
Marill,21.0,BubbleBeam,Water,65,1.0,False
Marill,,Surf,Water,95,1.0,False
Marill,,Whirlpool,Water,15,0.7,False
Marill,,Waterfall,Water,80,1.0,False
Marill,,DynamicPunch,Fighting,100,0.5,False
Marill,,Headbutt,Normal,70,1.0,False
Marill,,Hidden Power,Normal,60,1.0,False
Marill,,Snore,Normal,40,1.0,False
Marill,,Blizzard,Ice,120,0.7,False
Marill,,Icy Wind,Ice,55,0.95,False
Marill,,Iron Tail,Steel,100,0.75,False
Marill,,Return,Normal,102,1.0,False
Marill,,Mud-Slap,Ground,20,1.0,False
Marill,,Ice Punch,Ice,75,1.0,False
Marill,,Swift,Normal,60,1.0,False
Azumarill,1.0,Tackle,Normal,35,0.95,False
Azumarill,1.0,Water Gun,Water,40,1.0,False
Azumarill,15.0,Rollout,Rock,30,0.9,False
Azumarill,25.0,BubbleBeam,Water,65,1.0,False
Azumarill,,Surf,Water,95,1.0,False
Azumarill,,Strength,Normal,80,1.0,False
Azumarill,,Whirlpool,Water,15,0.7,False
Azumarill,,Waterfall,Water,80,1.0,False
Azumarill,,DynamicPunch,Fighting,100,0.5,False
Azumarill,,Headbutt,Normal,70,1.0,False
Azumarill,,Rock Smash,Fighting,20,1.0,False
Azumarill,,Hidden Power,Normal,60,1.0,False
Azumarill,,Snore,Normal,40,1.0,False
Azumarill,,Blizzard,Ice,120,0.7,False
Azumarill,,Hyper Beam,Normal,75,0.9,False
Azumarill,,Icy Wind,Ice,55,0.95,False
Azumarill,,Iron Tail,Steel,100,0.75,False
Azumarill,,Return,Normal,102,1.0,False
Azumarill,,Mud-Slap,Ground,20,1.0,False
Azumarill,,Ice Punch,Ice,75,1.0,False
Azumarill,,Swift,Normal,60,1.0,False
Sudowoodo,1.0,Rock Throw,Rock,50,0.9,False
Sudowoodo,19.0,Low Kick,Fighting,50,0.9,False
Sudowoodo,28.0,Rock Slide,Rock,75,0.9,False
Sudowoodo,37.0,Faint Attack,Dark,60,1.0,False
Sudowoodo,46.0,Slam,Normal,80,0.75,False
Sudowoodo,,Strength,Normal,80,1.0,False
Sudowoodo,,DynamicPunch,Fighting,100,0.5,False
Sudowoodo,,Headbutt,Normal,70,1.0,False
Sudowoodo,,Rollout,Rock,30,0.9,False
Sudowoodo,,Rock Smash,Fighting,20,1.0,False
Sudowoodo,,Hidden Power,Normal,60,1.0,False
Sudowoodo,,Snore,Normal,40,1.0,False
Sudowoodo,,Earthquake,Ground,100,1.0,False
Sudowoodo,,Return,Normal,102,1.0,False
Sudowoodo,,Dig,Ground,60,1.0,False
Sudowoodo,,Mud-Slap,Ground,20,1.0,False
Sudowoodo,,Ice Punch,Ice,75,1.0,False
Sudowoodo,,ThunderPunch,Electric,75,1.0,False
Sudowoodo,,Thief,Dark,40,1.0,False
Sudowoodo,,Fire Punch,Fire,75,1.0,False
Poliwag,1.0,Bubble,Water,20,1.0,False
Poliwag,13.0,Water Gun,Water,40,1.0,False
Poliwag,19.0,DoubleSlap,Normal,15,0.85,False
Poliwag,31.0,Body Slam,Normal,85,1.0,False
Poliwag,43.0,Hydro Pump,Water,120,0.8,False
Poliwag,,Surf,Water,95,1.0,False
Poliwag,,Whirlpool,Water,15,0.7,False
Poliwag,,Waterfall,Water,80,1.0,False
Poliwag,,Headbutt,Normal,70,1.0,False
Poliwag,,Hidden Power,Normal,60,1.0,False
Poliwag,,Snore,Normal,40,1.0,False
Poliwag,,Blizzard,Ice,120,0.7,False
Poliwag,,Icy Wind,Ice,55,0.95,False
Poliwag,,Return,Normal,102,1.0,False
Poliwag,,Psychic,Psychic,90,1.0,False
Poliwag,,Thief,Dark,40,1.0,False
Poliwhirl,1.0,Bubble,Water,20,1.0,False
Poliwhirl,1.0,Water Gun,Water,40,1.0,False
Poliwhirl,19.0,DoubleSlap,Normal,15,0.85,False
Poliwhirl,35.0,Body Slam,Normal,85,1.0,False
Poliwhirl,51.0,Hydro Pump,Water,120,0.8,False
Poliwhirl,,Surf,Water,95,1.0,False
Poliwhirl,,Strength,Normal,80,1.0,False
Poliwhirl,,Whirlpool,Water,15,0.7,False
Poliwhirl,,Waterfall,Water,80,1.0,False
Poliwhirl,,Headbutt,Normal,70,1.0,False
Poliwhirl,,Rock Smash,Fighting,20,1.0,False
Poliwhirl,,Hidden Power,Normal,60,1.0,False
Poliwhirl,,Snore,Normal,40,1.0,False
Poliwhirl,,Blizzard,Ice,120,0.7,False
Poliwhirl,,Icy Wind,Ice,55,0.95,False
Poliwhirl,,Earthquake,Ground,100,1.0,False
Poliwhirl,,Return,Normal,102,1.0,False
Poliwhirl,,Psychic,Psychic,90,1.0,False
Poliwhirl,,Mud-Slap,Ground,20,1.0,False
Poliwhirl,,Ice Punch,Ice,75,1.0,False
Poliwhirl,,Thief,Dark,40,1.0,False
Politoed,1.0,DoubleSlap,Normal,15,0.85,False
Politoed,1.0,Water Gun,Water,40,1.0,False
Politoed,,Surf,Water,95,1.0,False
Politoed,,Strength,Normal,80,1.0,False
Politoed,,Whirlpool,Water,15,0.7,False
Politoed,,Waterfall,Water,80,1.0,False
Politoed,,DynamicPunch,Fighting,100,0.5,False
Politoed,,Headbutt,Normal,70,1.0,False
Politoed,,Rock Smash,Fighting,20,1.0,False
Politoed,,Hidden Power,Normal,60,1.0,False
Politoed,,Snore,Normal,40,1.0,False
Politoed,,Blizzard,Ice,120,0.7,False
Politoed,,Hyper Beam,Normal,75,0.9,False
Politoed,,Icy Wind,Ice,55,0.95,False
Politoed,,Earthquake,Ground,100,1.0,False
Politoed,,Return,Normal,102,1.0,False
Politoed,,Psychic,Psychic,90,1.0,False
Politoed,,Mud-Slap,Ground,20,1.0,False
Politoed,,Ice Punch,Ice,75,1.0,False
Politoed,,Thief,Dark,40,1.0,False
Hoppip,10.0,Tackle,Normal,35,0.95,False
Hoppip,30.0,Mega Drain,Grass,40,1.0,False
Hoppip,,Headbutt,Normal,70,1.0,False
Hoppip,,Hidden Power,Normal,60,1.0,False
Hoppip,,Snore,Normal,40,1.0,False
Hoppip,,Giga Drain,Grass,60,1.0,False
Hoppip,,Return,Normal,102,1.0,False
Skiploom,1.0,Tackle,Normal,35,0.95,False
Skiploom,36.0,Mega Drain,Grass,40,1.0,False
Skiploom,,Headbutt,Normal,70,1.0,False
Skiploom,,Hidden Power,Normal,60,1.0,False
Skiploom,,Snore,Normal,40,1.0,False
Skiploom,,Giga Drain,Grass,60,1.0,False
Skiploom,,Return,Normal,102,1.0,False
Jumpluff,1.0,Tackle,Normal,35,0.95,False
Jumpluff,44.0,Mega Drain,Grass,40,1.0,False
Jumpluff,,Headbutt,Normal,70,1.0,False
Jumpluff,,Hidden Power,Normal,60,1.0,False
Jumpluff,,Snore,Normal,40,1.0,False
Jumpluff,,Hyper Beam,Normal,75,0.9,False
Jumpluff,,Giga Drain,Grass,60,1.0,False
Jumpluff,,Return,Normal,102,1.0,False
Aipom,1.0,Scratch,Normal,40,1.0,False
Aipom,19.0,Fury Swipes,Normal,54,0.8,False
Aipom,27.0,Swift,Normal,60,1.0,False
Aipom,,Cut,Normal,50,0.95,False
Aipom,,Strength,Normal,80,1.0,False
Aipom,,DynamicPunch,Fighting,100,0.5,False
Aipom,,Headbutt,Normal,70,1.0,False
Aipom,,Zap Cannon,Electric,100,0.5,False
Aipom,,Rock Smash,Fighting,20,1.0,False
Aipom,,Hidden Power,Normal,60,1.0,False
Aipom,,Snore,Normal,40,1.0,False
Aipom,,Iron Tail,Steel,100,0.75,False
Aipom,,Thunder,Electric,120,0.7,False
Aipom,,Return,Normal,102,1.0,False
Aipom,,Shadow Ball,Ghost,80,1.0,False
Aipom,,Mud-Slap,Ground,20,1.0,False
Aipom,,Ice Punch,Ice,75,1.0,False
Aipom,,ThunderPunch,Electric,75,1.0,False
Aipom,,Thief,Dark,40,1.0,False
Aipom,,Fire Punch,Fire,75,1.0,False
Aipom,,Fury Cutter,Bug,10,0.95,False
Sunkern,1.0,Absorb,Grass,20,1.0,False
Sunkern,10.0,Mega Drain,Grass,40,1.0,False
Sunkern,46.0,Giga Drain,Grass,60,1.0,False
Sunkern,,Cut,Normal,50,0.95,False
Sunkern,,Hidden Power,Normal,60,1.0,False
Sunkern,,Snore,Normal,40,1.0,False
Sunkern,,Return,Normal,102,1.0,False
Sunkern,,Sludge Bomb,Poison,90,1.0,False
Sunflora,1.0,Absorb,Grass,20,1.0,False
Sunflora,1.0,Pound,Normal,40,1.0,False
Sunflora,10.0,Razor Leaf,Grass,55,0.95,True
Sunflora,31.0,Petal Dance,Grass,70,1.0,False
Sunflora,,Cut,Normal,50,0.95,False
Sunflora,,Hidden Power,Normal,60,1.0,False
Sunflora,,Snore,Normal,40,1.0,False
Sunflora,,Hyper Beam,Normal,75,0.9,False
Sunflora,,Giga Drain,Grass,60,1.0,False
Sunflora,,Return,Normal,102,1.0,False
Sunflora,,Sludge Bomb,Poison,90,1.0,False
Yanma,1.0,Tackle,Normal,35,0.95,False
Yanma,7.0,Quick Attack,Normal,40,1.0,False
Yanma,37.0,Swift,Normal,60,1.0,False
Yanma,,Headbutt,Normal,70,1.0,False
Yanma,,Hidden Power,Normal,60,1.0,False
Yanma,,Snore,Normal,40,1.0,False
Yanma,,Giga Drain,Grass,60,1.0,False
Yanma,,Return,Normal,102,1.0,False
Yanma,,Thief,Dark,40,1.0,False
Yanma,37.0,Wing Attack,Flying,60,1.0,False
Wooper,1.0,Water Gun,Water,40,1.0,False
Wooper,11.0,Slam,Normal,80,0.75,False
Wooper,31.0,Earthquake,Ground,100,1.0,False
Wooper,,Surf,Water,95,1.0,False
Wooper,,Whirlpool,Water,15,0.7,False
Wooper,,DynamicPunch,Fighting,100,0.5,False
Wooper,,Headbutt,Normal,70,1.0,False
Wooper,,Rollout,Rock,30,0.9,False
Wooper,,Rock Smash,Fighting,20,1.0,False
Wooper,,Hidden Power,Normal,60,1.0,False
Wooper,,Snore,Normal,40,1.0,False
Wooper,,Iron Tail,Steel,100,0.75,False
Wooper,,Return,Normal,102,1.0,False
Wooper,,Dig,Ground,60,1.0,False
Wooper,,Mud-Slap,Ground,20,1.0,False
Wooper,,Ice Punch,Ice,75,1.0,False
Wooper,,Sludge Bomb,Poison,90,1.0,False
Quagsire,1.0,Water Gun,Water,40,1.0,False
Quagsire,11.0,Slam,Normal,80,0.75,False
Quagsire,35.0,Earthquake,Ground,100,1.0,False
Quagsire,,Surf,Water,95,1.0,False
Quagsire,,Strength,Normal,80,1.0,False
Quagsire,,Whirlpool,Water,15,0.7,False
Quagsire,,DynamicPunch,Fighting,100,0.5,False
Quagsire,,Headbutt,Normal,70,1.0,False
Quagsire,,Rollout,Rock,30,0.9,False
Quagsire,,Rock Smash,Fighting,20,1.0,False
Quagsire,,Hidden Power,Normal,60,1.0,False
Quagsire,,Snore,Normal,40,1.0,False
Quagsire,,Hyper Beam,Normal,75,0.9,False
Quagsire,,Iron Tail,Steel,100,0.75,False
Quagsire,,Return,Normal,102,1.0,False
Quagsire,,Dig,Ground,60,1.0,False
Quagsire,,Mud-Slap,Ground,20,1.0,False
Quagsire,,Ice Punch,Ice,75,1.0,False
Quagsire,,Sludge Bomb,Poison,90,1.0,False
Eevee,1.0,Tackle,Normal,35,0.95,False
Eevee,23.0,Quick Attack,Normal,40,1.0,False
Eevee,30.0,Bite,Dark,60,1.0,False
Eevee,,Headbutt,Normal,70,1.0,False
Eevee,,Hidden Power,Normal,60,1.0,False
Eevee,,Snore,Normal,40,1.0,False
Eevee,,Iron Tail,Steel,100,0.75,False
Eevee,,Return,Normal,102,1.0,False
Eevee,,Shadow Ball,Ghost,80,1.0,False
Eevee,,Mud-Slap,Ground,20,1.0,False
Eevee,,Swift,Normal,60,1.0,False
Espeon,1.0,Tackle,Normal,35,0.95,False
