pokemon,move_level,move_name,move_type,power,accuracy,crit,move_stage
Quilava,,Hidden power,Normal,60,1.0,False,29.0
Quilava,,Iron tail,Steel,100,0.75,False,20.0
Quilava,,Return,Normal,102,1.0,False,12.0
Quilava,,Dig,Ground,60,1.0,False,14.0
Quilava,,Mud-slap,Ground,20,1.0,False,5.0
Quilava,,Fire blast,Fire,120,0.85,False,12.0
Quilava,,Fury cutter,Bug,10,0.95,False,9.0
Typhlosion,1.0,Ember,Fire,40,1.0,False,
Typhlosion,1.0,Tackle,Normal,35,0.95,False,
Typhlosion,21.0,Quick attack,Normal,40,1.0,False,
Typhlosion,31.0,Flame wheel,Fire,60,1.0,False,
Typhlosion,45.0,Swift,Normal,60,1.0,False,7.0
Typhlosion,60.0,Flamethrower,Fire,95,1.0,False,
Typhlosion,,Cut,Normal,50,0.95,False,10.0
Typhlosion,,Strength,Normal,80,1.0,False,
Typhlosion,,Dynamicpunch,Fighting,100,0.5,False,
Typhlosion,,Headbutt,Normal,70,1.0,False,10.0
Typhlosion,,Rollout,Rock,30,0.9,False,13.0
Typhlosion,,Rock smash,Fighting,20,1.0,False,12.0
Typhlosion,,Hidden power,Normal,60,1.0,False,29.0
Typhlosion,,Hyper beam,Normal,75,0.9,False,65.0
Typhlosion,,Iron tail,Steel,100,0.75,False,20.0
Typhlosion,,Earthquake,Ground,100,1.0,False,47.0
Typhlosion,,Return,Normal,102,1.0,False,12.0
Typhlosion,,Dig,Ground,60,1.0,False,14.0
Typhlosion,,Mud-slap,Ground,20,1.0,False,5.0
Typhlosion,,Fire blast,Fire,120,0.85,False,12.0
Typhlosion,,Thunderpunch,Electric,75,1.0,False,
Typhlosion,,Fire punch,Fire,75,1.0,False,12.0
Typhlosion,,Fury cutter,Bug,10,0.95,False,9.0
Totodile,1.0,Scratch,Normal,40,1.0,False,
Totodile,7.0,Rage,Normal,20,1.0,False,
Totodile,13.0,Water gun,Water,40,1.0,False,
Totodile,20.0,Bite,Dark,60,1.0,False,
Totodile,35.0,Slash,Normal,70,1.0,True,
Totodile,52.0,Hydro pump,Water,120,0.8,False,
Totodile,,Cut,Normal,50,0.95,False,10.0
Totodile,,Surf,Water,95,1.0,False,17.0
Totodile,,Whirlpool,Water,15,0.7,False,27.0
Totodile,,Dynamicpunch,Fighting,100,0.5,False,
Totodile,,Headbutt,Normal,70,1.0,False,10.0
Totodile,,Hidden power,Normal,60,1.0,False,29.0
Totodile,,Blizzard,Ice,120,0.7,False,12.0
Totodile,,Icy wind,Ice,55,0.95,False,27.0
Totodile,,Iron tail,Steel,100,0.75,False,20.0
Totodile,,Return,Normal,102,1.0,False,12.0
Totodile,,Dig,Ground,60,1.0,False,14.0
Totodile,,Mud-slap,Ground,20,1.0,False,5.0
Totodile,,Ice punch,Ice,75,1.0,False,12.0
Croconaw,1.0,Rage,Normal,20,1.0,False,
Croconaw,1.0,Scratch,Normal,40,1.0,False,
Croconaw,13.0,Water gun,Water,40,1.0,False,
Croconaw,21.0,Bite,Dark,60,1.0,False,
Croconaw,37.0,Slash,Normal,70,1.0,True,
Croconaw,55.0,Hydro pump,Water,120,0.8,False,
Croconaw,,Cut,Normal,50,0.95,False,10.0
Croconaw,,Surf,Water,95,1.0,False,17.0
Croconaw,,Strength,Normal,80,1.0,False,
Croconaw,,Whirlpool,Water,15,0.7,False,27.0
Croconaw,,Dynamicpunch,Fighting,100,0.5,False,
Croconaw,,Headbutt,Normal,70,1.0,False,10.0
Croconaw,,Rock smash,Fighting,20,1.0,False,12.0
Croconaw,,Hidden power,Normal,60,1.0,False,29.0
Croconaw,,Blizzard,Ice,120,0.7,False,12.0
Croconaw,,Icy wind,Ice,55,0.95,False,27.0
Croconaw,,Iron tail,Steel,100,0.75,False,20.0
Croconaw,,Return,Normal,102,1.0,False,12.0
Croconaw,,Dig,Ground,60,1.0,False,14.0
Croconaw,,Mud-slap,Ground,20,1.0,False,5.0
Croconaw,,Ice punch,Ice,75,1.0,False,12.0
Croconaw,,Fury cutter,Bug,10,0.95,False,9.0
Feraligatr,1.0,Rage,Normal,20,1.0,False,
Feraligatr,1.0,Scratch,Normal,40,1.0,False,
Feraligatr,1.0,Water gun,Water,40,1.0,False,
Feraligatr,21.0,Bite,Dark,60,1.0,False,
Feraligatr,38.0,Slash,Normal,70,1.0,True,
Feraligatr,58.0,Hydro pump,Water,120,0.8,False,
Feraligatr,,Cut,Normal,50,0.95,False,10.0
Feraligatr,,Surf,Water,95,1.0,False,17.0
Feraligatr,,Strength,Normal,80,1.0,False,
Feraligatr,,Whirlpool,Water,15,0.7,False,27.0
Feraligatr,,Dynamicpunch,Fighting,100,0.5,False,
Feraligatr,,Headbutt,Normal,70,1.0,False,10.0
Feraligatr,,Rock smash,Fighting,20,1.0,False,12.0
Feraligatr,,Hidden power,Normal,60,1.0,False,29.0
Feraligatr,,Blizzard,Ice,120,0.7,False,12.0
Feraligatr,,Hyper beam,Normal,75,0.9,False,65.0
Feraligatr,,Icy wind,Ice,55,0.95,False,27.0
Feraligatr,,Iron tail,Steel,100,0.75,False,20.0
Feraligatr,,Earthquake,Ground,100,1.0,False,47.0
Feraligatr,,Return,Normal,102,1.0,False,12.0
Feraligatr,,Dig,Ground,60,1.0,False,14.0
Feraligatr,,Mud-slap,Ground,20,1.0,False,5.0
Feraligatr,,Ice punch,Ice,75,1.0,False,12.0
Feraligatr,,Fury cutter,Bug,10,0.95,False,9.0
Sentret,1.0,Tackle,Normal,35,0.95,False,
Sentret,11.0,Quick attack,Normal,40,1.0,False,
Sentret,17.0,Fury swipes,Normal,54,0.8,False,
Sentret,25.0,Slam,Normal,80,0.75,False,
Sentret,,Cut,Normal,50,0.95,False,10.0
Sentret,,Surf,Water,95,1.0,False,17.0
Sentret,,Dynamicpunch,Fighting,100,0.5,False,
Sentret,,Headbutt,Normal,70,1.0,False,10.0
Sentret,,Rollout,Rock,30,0.9,False,13.0
Sentret,,Hidden power,Normal,60,1.0,False,29.0
Sentret,,Iron tail,Steel,100,0.75,False,20.0
Sentret,,Return,Normal,102,1.0,False,12.0
Sentret,,Dig,Ground,60,1.0,False,14.0
Sentret,,Shadow ball,Ghost,80,1.0,False,17.0
Sentret,,Mud-slap,Ground,20,1.0,False,5.0
Sentret,,Ice punch,Ice,75,1.0,False,12.0
Sentret,,Swift,Normal,60,1.0,False,7.0
Sentret,,Thunderpunch,Electric,75,1.0,False,
Sentret,,Thief,Dark,40,1.0,False,30.0
Sentret,,Fire punch,Fire,75,1.0,False,12.0
Sentret,,Fury cutter,Bug,10,0.95,False,9.0
Furret,1.0,Quick attack,Normal,40,1.0,False,
Furret,1.0,Scratch,Normal,40,1.0,False,
Furret,18.0,Fury swipes,Normal,54,0.8,False,
Furret,28.0,Slam,Normal,80,0.75,False,
Furret,,Cut,Normal,50,0.95,False,10.0
Furret,,Surf,Water,95,1.0,False,17.0
Furret,,Strength,Normal,80,1.0,False,
Furret,,Dynamicpunch,Fighting,100,0.5,False,
Furret,,Headbutt,Normal,70,1.0,False,10.0
Furret,,Rollout,Rock,30,0.9,False,13.0
Furret,,Hidden power,Normal,60,1.0,False,29.0
Furret,,Hyper beam,Normal,75,0.9,False,65.0
Furret,,Iron tail,Steel,100,0.75,False,20.0
Furret,,Return,Normal,102,1.0,False,12.0
Furret,,Dig,Ground,60,1.0,False,14.0
Furret,,Shadow ball,Ghost,80,1.0,False,17.0
Furret,,Mud-slap,Ground,20,1.0,False,5.0
Furret,,Ice punch,Ice,75,1.0,False,12.0
Furret,,Swift,Normal,60,1.0,False,7.0
Furret,,Thunderpunch,Electric,75,1.0,False,
Furret,,Thief,Dark,40,1.0,False,30.0
Furret,,Fire punch,Fire,75,1.0,False,12.0
Furret,,Fury cutter,Bug,10,0.95,False,9.0
Hoothoot,1.0,Tackle,Normal,35,0.95,False,
Hoothoot,11.0,Peck,Flying,35,1.0,False,
Hoothoot,34.0,Confusion,Psychic,50,1.0,False,
Hoothoot,,Fly,Flying,70,0.95,False,23.0
Hoothoot,,Hidden power,Normal,60,1.0,False,29.0
Hoothoot,,Return,Normal,102,1.0,False,12.0
Hoothoot,,Mud-slap,Ground,20,1.0,False,5.0
Hoothoot,,Swift,Normal,60,1.0,False,7.0
Hoothoot,,Thief,Dark,40,1.0,False,30.0
Hoothoot,,Steel wing,Steel,70,0.9,False,
Noctowl,1.0,Peck,Flying,35,1.0,False,
Noctowl,1.0,Tackle,Normal,35,0.95,False,
Noctowl,41.0,Confusion,Psychic,50,1.0,False,
Noctowl,,Fly,Flying,70,0.95,False,23.0
Noctowl,,Hidden power,Normal,60,1.0,False,29.0
Noctowl,,Hyper beam,Normal,75,0.9,False,65.0
Noctowl,,Return,Normal,102,1.0,False,12.0
Noctowl,,Mud-slap,Ground,20,1.0,False,5.0
Noctowl,,Swift,Normal,60,1.0,False,7.0
Noctowl,,Thief,Dark,40,1.0,False,30.0
Noctowl,,Steel wing,Steel,70,0.9,False,
Ledyba,1.0,Tackle,Normal,35,0.95,False,
Ledyba,15.0,Comet punch,Normal,54,0.85,False,
Ledyba,36.0,Swift,Normal,60,1.0,False,7.0
Ledyba,,Dynamicpunch,Fighting,100,0.5,False,
Ledyba,,Headbutt,Normal,70,1.0,False,10.0
Ledyba,,Rollout,Rock,30,0.9,False,13.0
Ledyba,,Hidden power,Normal,60,1.0,False,29.0
Ledyba,,Giga drain,Grass,60,1.0,False,65.0
Ledyba,,Return,Normal,102,1.0,False,12.0
Ledyba,,Dig,Ground,60,1.0,False,14.0
Ledyba,,Ice punch,Ice,75,1.0,False,12.0
Ledyba,,Thunderpunch,Electric,75,1.0,False,
Ledyba,,Thief,Dark,40,1.0,False,30.0
Ledian,1.0,Tackle,Normal,35,0.95,False,
Ledian,15.0,Comet punch,Normal,54,0.85,False,
Ledian,42.0,Swift,Normal,60,1.0,False,7.0
Ledian,,Dynamicpunch,Fighting,100,0.5,False,
Ledian,,Headbutt,Normal,70,1.0,False,10.0
Ledian,,Rollout,Rock,30,0.9,False,13.0
Ledian,,Hidden power,Normal,60,1.0,False,29.0
Ledian,,Hyper beam,Normal,75,0.9,False,65.0
Ledian,,Giga drain,Grass,60,1.0,False,65.0
Ledian,,Return,Normal,102,1.0,False,12.0
Ledian,,Dig,Ground,60,1.0,False,14.0
Ledian,,Ice punch,Ice,75,1.0,False,12.0
Ledian,,Thunderpunch,Electric,75,1.0,False,
Ledian,,Thief,Dark,40,1.0,False,30.0
Spinarak,1.0,Poison sting,Poison,15,1.0,False,
Spinarak,11.0,Constrict,Normal,10,1.0,False,
Spinarak,23.0,Leech life,Bug,20,1.0,False,
Spinarak,30.0,Fury swipes,Normal,54,0.8,False,
Spinarak,53.0,Psychic,Psychic,90,1.0,False,52.0
Spinarak,,Hidden power,Normal,60,1.0,False,29.0
Spinarak,,Giga drain,Grass,60,1.0,False,65.0
Spinarak,,Return,Normal,102,1.0,False,12.0
Spinarak,,Dig,Ground,60,1.0,False,14.0
Spinarak,,Sludge bomb,Poison,90,1.0,False,28.0
Spinarak,,Thief,Dark,40,1.0,False,30.0
Ariados,1.0,Constrict,Normal,10,1.0,False,
Ariados,1.0,Poison sting,Poison,15,1.0,False,
Ariados,25.0,Leech life,Bug,20,1.0,False,
Ariados,34.0,Fury swipes,Normal,54,0.8,False,
Ariados,63.0,Psychic,Psychic,90,1.0,False,52.0
Ariados,,Hidden power,Normal,60,1.0,False,29.0
Ariados,,Hyper beam,Normal,75,0.9,False,65.0
Ariados,,Giga drain,Grass,60,1.0,False,65.0
Ariados,,Return,Normal,102,1.0,False,12.0
Ariados,,Dig,Ground,60,1.0,False,14.0
Ariados,,Sludge bomb,Poison,90,1.0,False,28.0
Ariados,,Thief,Dark,40,1.0,False,30.0
Crobat,1.0,Leech life,Bug,20,1.0,False,
Crobat,12.0,Bite,Dark,60,1.0,False,
Crobat,30.0,Wing attack,Flying,60,1.0,False,
Crobat,,Fly,Flying,70,0.95,False,23.0
Crobat,,Hidden power,Normal,60,1.0,False,29.0
Crobat,,Hyper beam,Normal,75,0.9,False,65.0
Crobat,,Giga drain,Grass,60,1.0,False,65.0
Crobat,,Return,Normal,102,1.0,False,12.0
Crobat,,Swift,Normal,60,1.0,False,7.0
Crobat,,Thief,Dark,40,1.0,False,30.0
Crobat,,Steel wing,Steel,70,0.9,False,
Chinchou,1.0,Bubble,Water,20,1.0,False,
Chinchou,17.0,Water gun,Water,40,1.0,False,
Chinchou,25.0,Spark,Electric,65,1.0,False,
Chinchou,41.0,Hydro pump,Water,120,0.8,False,
Chinchou,,Surf,Water,95,1.0,False,17.0
Chinchou,,Whirlpool,Water,15,0.7,False,27.0
Chinchou,,Waterfall,Water,80,1.0,False,36.0
Chinchou,,Zap cannon,Electric,100,0.5,False,58.0
Chinchou,,Hidden power,Normal,60,1.0,False,29.0
Chinchou,,Thunder,Electric,120,0.7,False,12.0
Chinchou,,Return,Normal,102,1.0,False,12.0
Lanturn,1.0,Bubble,Water,20,1.0,False,
Lanturn,17.0,Water gun,Water,40,1.0,False,
Lanturn,25.0,Spark,Electric,65,1.0,False,
Lanturn,53.0,Hydro pump,Water,120,0.8,False,
Lanturn,,Surf,Water,95,1.0,False,17.0
Lanturn,,Whirlpool,Water,15,0.7,False,27.0
Lanturn,,Waterfall,Water,80,1.0,False,36.0
Lanturn,,Zap cannon,Electric,100,0.5,False,58.0
Lanturn,,Hidden power,Normal,60,1.0,False,29.0
Lanturn,,Hyper beam,Normal,75,0.9,False,65.0
Lanturn,,Thunder,Electric,120,0.7,False,12.0
Lanturn,,Return,Normal,102,1.0,False,12.0
Pichu,1.0,Thundershock,Electric,40,1.0,False,
Pichu,,Headbutt,Normal,70,1.0,False,10.0
Pichu,,Rollout,Rock,30,0.9,False,13.0
Pichu,,Zap cannon,Electric,100,0.5,False,58.0
Pichu,,Hidden power,Normal,60,1.0,False,29.0
Pichu,,Iron tail,Steel,100,0.75,False,20.0
Pichu,,Thunder,Electric,120,0.7,False,12.0
Pichu,,Return,Normal,102,1.0,False,12.0
Pichu,,Mud-slap,Ground,20,1.0,False,5.0
Pichu,,Swift,Normal,60,1.0,False,7.0
Cleffa,1.0,Pound,Normal,40,1.0,False,
Cleffa,,Headbutt,Normal,70,1.0,False,10.0
Cleffa,,Rollout,Rock,30,0.9,False,13.0
Cleffa,,Zap cannon,Electric,100,0.5,False,58.0
Cleffa,,Hidden power,Normal,60,1.0,False,29.0
Cleffa,,Icy wind,Ice,55,0.95,False,27.0
Cleffa,,Iron tail,Steel,100,0.75,False,20.0
Cleffa,,Return,Normal,102,1.0,False,12.0
Cleffa,,Psychic,Psychic,90,1.0,False,52.0
Cleffa,,Shadow ball,Ghost,80,1.0,False,17.0
Cleffa,,Mud-slap,Ground,20,1.0,False,5.0
Cleffa,,Fire blast,Fire,120,0.85,False,12.0
Igglybuff,9.0,Pound,Normal,40,1.0,False,
Igglybuff,,Headbutt,Normal,70,1.0,False,10.0
Igglybuff,,Rollout,Rock,30,0.9,False,13.0
Igglybuff,,Zap cannon,Electric,100,0.5,False,58.0
Igglybuff,,Hidden power,Normal,60,1.0,False,29.0
Igglybuff,,Icy wind,Ice,55,0.95,False,27.0
Igglybuff,,Return,Normal,102,1.0,False,12.0
Igglybuff,,Psychic,Psychic,90,1.0,False,52.0
Igglybuff,,Shadow ball,Ghost,80,1.0,False,17.0
Igglybuff,,Mud-slap,Ground,20,1.0,False,5.0
Igglybuff,,Fire blast,Fire,120,0.85,False,12.0
Togepi,,Headbutt,Normal,70,1.0,False,10.0
Togepi,,Rollout,Rock,30,0.9,False,13.0
Togepi,,Zap cannon,Electric,100,0.5,False,58.0
Togepi,,Rock smash,Fighting,20,1.0,False,12.0
Togepi,,Hidden power,Normal,60,1.0,False,29.0
Togepi,,Return,Normal,102,1.0,False,12.0
Togepi,,Psychic,Psychic,90,1.0,False,52.0
Togepi,,Shadow ball,Ghost,80,1.0,False,17.0
Togepi,,Mud-slap,Ground,20,1.0,False,5.0
Togepi,,Fire blast,Fire,120,0.85,False,12.0
Togepi,,Swift,Normal,60,1.0,False,7.0
Togetic,,Fly,Flying,70,0.95,False,23.0
Togetic,,Headbutt,Normal,70,1.0,False,10.0
Togetic,,Rollout,Rock,30,0.9,False,13.0
Togetic,,Zap cannon,Electric,100,0.5,False,58.0
Togetic,,Rock smash,Fighting,20,1.0,False,12.0
Togetic,,Hidden power,Normal,60,1.0,False,29.0
Togetic,,Hyper beam,Normal,75,0.9,False,65.0
Togetic,,Return,Normal,102,1.0,False,12.0
Togetic,,Psychic,Psychic,90,1.0,False,52.0
Togetic,,Shadow ball,Ghost,80,1.0,False,17.0
Togetic,,Mud-slap,Ground,20,1.0,False,5.0
Togetic,,Fire blast,Fire,120,0.85,False,12.0
Togetic,,Swift,Normal,60,1.0,False,7.0
Togetic,,Steel wing,Steel,70,0.9,False,
Natu,1.0,Peck,Flying,35,1.0,False,
Natu,30.0,Future sight,Psychic,80,0.9,False,
Natu,50.0,Psychic,Psychic,90,1.0,False,52.0
Natu,,Hidden power,Normal,60,1.0,False,29.0
Natu,,Giga drain,Grass,60,1.0,False,65.0
Natu,,Return,Normal,102,1.0,False,12.0
Natu,,Swift,Normal,60,1.0,False,7.0
Natu,,Thief,Dark,40,1.0,False,30.0
Xatu,1.0,Peck,Flying,35,1.0,False,
Xatu,35.0,Future sight,Psychic,80,0.9,False,
Xatu,65.0,Psychic,Psychic,90,1.0,False,52.0
Xatu,,Fly,Flying,70,0.95,False,23.0
Xatu,,Hidden power,Normal,60,1.0,False,29.0
Xatu,,Hyper beam,Normal,75,0.9,False,65.0
Xatu,,Giga drain,Grass,60,1.0,False,65.0
Xatu,,Return,Normal,102,1.0,False,12.0
Xatu,,Swift,Normal,60,1.0,False,7.0
Xatu,,Thief,Dark,40,1.0,False,30.0
Mareep,1.0,Tackle,Normal,35,0.95,False,
Mareep,9.0,Thundershock,Electric,40,1.0,False,
Mareep,37.0,Thunder,Electric,120,0.7,False,12.0
Mareep,,Headbutt,Normal,70,1.0,False,10.0
Mareep,,Zap cannon,Electric,100,0.5,False,58.0
Mareep,,Hidden power,Normal,60,1.0,False,29.0
Mareep,,Iron tail,Steel,100,0.75,False,20.0
Mareep,,Return,Normal,102,1.0,False,12.0
Mareep,,Swift,Normal,60,1.0,False,7.0
Flaaffy,1.0,Tackle,Normal,35,0.95,False,
Flaaffy,1.0,Thundershock,Electric,40,1.0,False,
Flaaffy,45.0,Thunder,Electric,120,0.7,False,12.0
Flaaffy,,Strength,Normal,80,1.0,False,
Flaaffy,,Dynamicpunch,Fighting,100,0.5,False,
Flaaffy,,Headbutt,Normal,70,1.0,False,10.0
Flaaffy,,Zap cannon,Electric,100,0.5,False,58.0
Flaaffy,,Rock smash,Fighting,20,1.0,False,12.0
Flaaffy,,Hidden power,Normal,60,1.0,False,29.0
Flaaffy,,Iron tail,Steel,100,0.75,False,20.0
Flaaffy,,Return,Normal,102,1.0,False,12.0
Flaaffy,,Swift,Normal,60,1.0,False,7.0
Flaaffy,,Thunderpunch,Electric,75,1.0,False,
Flaaffy,,Fire punch,Fire,75,1.0,False,12.0
Ampharos,1.0,Tackle,Normal,35,0.95,False,
Ampharos,1.0,Thundershock,Electric,40,1.0,False,
Ampharos,30.0,Thunderpunch,Electric,75,1.0,False,
Ampharos,57.0,Thunder,Electric,120,0.7,False,12.0
Ampharos,,Strength,Normal,80,1.0,False,
Ampharos,,Dynamicpunch,Fighting,100,0.5,False,
Ampharos,,Headbutt,Normal,70,1.0,False,10.0
Ampharos,,Zap cannon,Electric,100,0.5,False,58.0
Ampharos,,Rock smash,Fighting,20,1.0,False,12.0
Ampharos,,Hidden power,Normal,60,1.0,False,29.0
Ampharos,,Hyper beam,Normal,75,0.9,False,65.0
Ampharos,,Iron tail,Steel,100,0.75,False,20.0
Ampharos,,Return,Normal,102,1.0,False,12.0
Ampharos,,Swift,Normal,60,1.0,False,7.0
Ampharos,,Fire punch,Fire,75,1.0,False,12.0
Bellossom,1.0,Absorb,Grass,20,1.0,False,
Bellossom,1.0,Petal dance,Grass,70,1.0,False,
Bellossom,,Cut,Normal,50,0.95,False,10.0
Bellossom,,Hidden power,Normal,60,1.0,False,29.0
Bellossom,,Hyper beam,Normal,75,0.9,False,65.0
Bellossom,,Giga drain,Grass,60,1.0,False,65.0
Bellossom,,Return,Normal,102,1.0,False,12.0
Marill,1.0,Tackle,Normal,35,0.95,False,
Marill,10.0,Water gun,Water,40,1.0,False,
Marill,15.0,Rollout,Rock,30,0.9,False,13.0
Marill,21.0,Bubblebeam,Water,65,1.0,False,
Marill,,Surf,Water,95,1.0,False,17.0
Marill,,Whirlpool,Water,15,0.7,False,27.0
Marill,,Waterfall,Water,80,1.0,False,36.0
Marill,,Dynamicpunch,Fighting,100,0.5,False,
Marill,,Headbutt,Normal,70,1.0,False,10.0
Marill,,Hidden power,Normal,60,1.0,False,29.0
Marill,,Blizzard,Ice,120,0.7,False,12.0
Marill,,Icy wind,Ice,55,0.95,False,27.0
Marill,,Iron tail,Steel,100,0.75,False,20.0
Marill,,Return,Normal,102,1.0,False,12.0
Marill,,Mud-slap,Ground,20,1.0,False,5.0
Marill,,Ice punch,Ice,75,1.0,False,12.0
Marill,,Swift,Normal,60,1.0,False,7.0
Azumarill,1.0,Tackle,Normal,35,0.95,False,
Azumarill,1.0,Water gun,Water,40,1.0,False,
Azumarill,15.0,Rollout,Rock,30,0.9,False,13.0
Azumarill,25.0,Bubblebeam,Water,65,1.0,False,
Azumarill,,Surf,Water,95,1.0,False,17.0
Azumarill,,Strength,Normal,80,1.0,False,
Azumarill,,Whirlpool,Water,15,0.7,False,27.0
Azumarill,,Waterfall,Water,80,1.0,False,36.0
Azumarill,,Dynamicpunch,Fighting,100,0.5,False,
Azumarill,,Headbutt,Normal,70,1.0,False,10.0
Azumarill,,Rock smash,Fighting,20,1.0,False,12.0
Azumarill,,Hidden power,Normal,60,1.0,False,29.0
Azumarill,,Blizzard,Ice,120,0.7,False,12.0
Azumarill,,Hyper beam,Normal,75,0.9,False,65.0
Azumarill,,Icy wind,Ice,55,0.95,False,27.0
Azumarill,,Iron tail,Steel,100,0.75,False,20.0
Azumarill,,Return,Normal,102,1.0,False,12.0
Azumarill,,Mud-slap,Ground,20,1.0,False,5.0
Azumarill,,Ice punch,Ice,75,1.0,False,12.0
Azumarill,,Swift,Normal,60,1.0,False,7.0
Sudowoodo,1.0,Rock throw,Rock,50,0.9,False,
Sudowoodo,19.0,Low kick,Fighting,50,0.9,False,
Sudowoodo,28.0,Rock slide,Rock,75,0.9,False,
Sudowoodo,37.0,Faint attack,Dark,60,1.0,False,
Sudowoodo,46.0,Slam,Normal,80,0.75,False,
Sudowoodo,,Strength,Normal,80,1.0,False,
Sudowoodo,,Dynamicpunch,Fighting,100,0.5,False,
Sudowoodo,,Headbutt,Normal,70,1.0,False,10.0
Sudowoodo,,Rollout,Rock,30,0.9,False,13.0
Sudowoodo,,Rock smash,Fighting,20,1.0,False,12.0
Sudowoodo,,Hidden power,Normal,60,1.0,False,29.0
Sudowoodo,,Earthquake,Ground,100,1.0,False,47.0
Sudowoodo,,Return,Normal,102,1.0,False,12.0
Sudowoodo,,Dig,Ground,60,1.0,False,14.0
Sudowoodo,,Mud-slap,Ground,20,1.0,False,5.0
Sudowoodo,,Ice punch,Ice,75,1.0,False,12.0
Sudowoodo,,Thunderpunch,Electric,75,1.0,False,
Sudowoodo,,Thief,Dark,40,1.0,False,30.0
Sudowoodo,,Fire punch,Fire,75,1.0,False,12.0
Politoed,1.0,Doubleslap,Normal,45,0.85,False,
Politoed,1.0,Water gun,Water,40,1.0,False,
Politoed,,Surf,Water,95,1.0,False,17.0
Politoed,,Strength,Normal,80,1.0,False,
Politoed,,Whirlpool,Water,15,0.7,False,27.0
Politoed,,Waterfall,Water,80,1.0,False,36.0
Politoed,,Dynamicpunch,Fighting,100,0.5,False,
Politoed,,Headbutt,Normal,70,1.0,False,10.0
Politoed,,Rock smash,Fighting,20,1.0,False,12.0
Politoed,,Hidden power,Normal,60,1.0,False,29.0
Politoed,,Blizzard,Ice,120,0.7,False,12.0
Politoed,,Hyper beam,Normal,75,0.9,False,65.0
Politoed,,Icy wind,Ice,55,0.95,False,27.0
Politoed,,Earthquake,Ground,100,1.0,False,47.0
Politoed,,Return,Normal,102,1.0,False,12.0
Politoed,,Psychic,Psychic,90,1.0,False,52.0
Politoed,,Mud-slap,Ground,20,1.0,False,5.0
Politoed,,Ice punch,Ice,75,1.0,False,12.0
Politoed,,Thief,Dark,40,1.0,False,30.0
Hoppip,10.0,Tackle,Normal,35,0.95,False,
Hoppip,30.0,Mega drain,Grass,40,1.0,False,
Hoppip,,Headbutt,Normal,70,1.0,False,10.0
Hoppip,,Hidden power,Normal,60,1.0,False,29.0
Hoppip,,Giga drain,Grass,60,1.0,False,65.0
Hoppip,,Return,Normal,102,1.0,False,12.0
Skiploom,1.0,Tackle,Normal,35,0.95,False,
Skiploom,36.0,Mega drain,Grass,40,1.0,False,
Skiploom,,Headbutt,Normal,70,1.0,False,10.0
Skiploom,,Hidden power,Normal,60,1.0,False,29.0
Skiploom,,Giga drain,Grass,60,1.0,False,65.0
Skiploom,,Return,Normal,102,1.0,False,12.0
Jumpluff,1.0,Tackle,Normal,35,0.95,False,
Jumpluff,44.0,Mega drain,Grass,40,1.0,False,
Jumpluff,,Headbutt,Normal,70,1.0,False,10.0
Jumpluff,,Hidden power,Normal,60,1.0,False,29.0
Jumpluff,,Hyper beam,Normal,75,0.9,False,65.0
Jumpluff,,Giga drain,Grass,60,1.0,False,65.0
Jumpluff,,Return,Normal,102,1.0,False,12.0
Aipom,1.0,Scratch,Normal,40,1.0,False,
Aipom,19.0,Fury swipes,Normal,54,0.8,False,
Aipom,27.0,Swift,Normal,60,1.0,False,7.0
Aipom,,Cut,Normal,50,0.95,False,10.0
Aipom,,Strength,Normal,80,1.0,False,
Aipom,,Dynamicpunch,Fighting,100,0.5,False,
Aipom,,Headbutt,Normal,70,1.0,False,10.0
Aipom,,Zap cannon,Electric,100,0.5,False,58.0
Aipom,,Rock smash,Fighting,20,1.0,False,12.0
Aipom,,Hidden power,Normal,60,1.0,False,29.0
Aipom,,Iron tail,Steel,100,0.75,False,20.0
Aipom,,Thunder,Electric,120,0.7,False,12.0
Aipom,,Return,Normal,102,1.0,False,12.0
Aipom,,Shadow ball,Ghost,80,1.0,False,17.0
Aipom,,Mud-slap,Ground,20,1.0,False,5.0
Aipom,,Ice punch,Ice,75,1.0,False,12.0
Aipom,,Thunderpunch,Electric,75,1.0,False,
Aipom,,Thief,Dark,40,1.0,False,30.0
Aipom,,Fire punch,Fire,75,1.0,False,12.0
Aipom,,Fury cutter,Bug,10,0.95,False,9.0
Sunkern,1.0,Absorb,Grass,20,1.0,False,
Sunkern,10.0,Mega drain,Grass,40,1.0,False,
Sunkern,46.0,Giga drain,Grass,60,1.0,False,65.0
Sunkern,,Cut,Normal,50,0.95,False,10.0
Sunkern,,Hidden power,Normal,60,1.0,False,29.0
Sunkern,,Return,Normal,102,1.0,False,12.0
Sunkern,,Sludge bomb,Poison,90,1.0,False,28.0
Sunflora,1.0,Absorb,Grass,20,1.0,False,
Sunflora,1.0,Pound,Normal,40,1.0,False,
Sunflora,10.0,Razor leaf,Grass,55,0.95,True,
Sunflora,31.0,Petal dance,Grass,70,1.0,False,
Sunflora,,Cut,Normal,50,0.95,False,10.0
Sunflora,,Hidden power,Normal,60,1.0,False,29.0
Sunflora,,Hyper beam,Normal,75,0.9,False,65.0
Sunflora,,Giga drain,Grass,60,1.0,False,65.0
Sunflora,,Return,Normal,102,1.0,False,12.0
Sunflora,,Sludge bomb,Poison,90,1.0,False,28.0
