pokemon,move_level,move_name,move_type,power,accuracy,crit,move_stage,exp_type,evo_id
muk,,dynamicpunch,Fighting,100,0.5,False,,Medium Fast,38
muk,,zap cannon,Electric,100,0.5,False,58.0,Medium Fast,38
muk,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,38
muk,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,38
muk,,giga drain,Grass,60,1.0,False,65.0,Medium Fast,38
muk,,thunder,Electric,120,0.7,False,12.0,Medium Fast,38
muk,,return,Normal,102,1.0,False,12.0,Medium Fast,38
muk,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,38
muk,,ice punch,Ice,75,1.0,False,12.0,Medium Fast,38
muk,,fire blast,Fire,120,0.85,False,12.0,Medium Fast,38
muk,,thunderpunch,Electric,75,1.0,False,,Medium Fast,38
muk,,thief,Dark,40,1.0,False,30.0,Medium Fast,38
muk,,fire punch,Fire,75,1.0,False,12.0,Medium Fast,38
shellder,1.0,tackle,Normal,35,0.95,False,,Slow,39
shellder,17.0,aurora beam,Ice,65,1.0,False,,Slow,39
shellder,41.0,clamp,Water,35,0.75,False,,Slow,39
shellder,49.0,ice beam,Ice,95,1.0,False,,Slow,39
shellder,,surf,Water,95,1.0,False,17.0,Slow,39
shellder,,whirlpool,Water,15,0.7,False,27.0,Slow,39
shellder,,hidden power,Normal,60,1.0,False,29.0,Slow,39
shellder,,blizzard,Ice,120,0.7,False,12.0,Slow,39
shellder,,icy wind,Ice,55,0.95,False,27.0,Slow,39
shellder,,return,Normal,102,1.0,False,12.0,Slow,39
shellder,,swift,Normal,60,1.0,False,7.0,Slow,39
cloyster,1.0,aurora beam,Ice,65,1.0,False,,Slow,39
cloyster,41.0,spike cannon,Normal,60,1.0,False,,Slow,39
cloyster,,surf,Water,95,1.0,False,17.0,Slow,39
cloyster,,whirlpool,Water,15,0.7,False,27.0,Slow,39
cloyster,,hidden power,Normal,60,1.0,False,29.0,Slow,39
cloyster,,blizzard,Ice,120,0.7,False,12.0,Slow,39
cloyster,,hyper beam,Normal,75,0.9,False,65.0,Slow,39
cloyster,,icy wind,Ice,55,0.95,False,27.0,Slow,39
cloyster,,return,Normal,102,1.0,False,12.0,Slow,39
cloyster,,swift,Normal,60,1.0,False,7.0,Slow,39
gastly,1.0,lick,Ghost,20,1.0,False,,Medium Slow,40
gastly,,zap cannon,Electric,100,0.5,False,58.0,Medium Slow,40
gastly,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,40
gastly,,giga drain,Grass,60,1.0,False,65.0,Medium Slow,40
gastly,,thunder,Electric,120,0.7,False,12.0,Medium Slow,40
gastly,,return,Normal,102,1.0,False,12.0,Medium Slow,40
gastly,,psychic,Psychic,90,1.0,False,52.0,Medium Slow,40
gastly,,shadow ball,Ghost,80,1.0,False,17.0,Medium Slow,40
gastly,,thief,Dark,40,1.0,False,30.0,Medium Slow,40
haunter,1.0,lick,Ghost,20,1.0,False,,Medium Slow,40
haunter,,zap cannon,Electric,100,0.5,False,58.0,Medium Slow,40
haunter,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,40
haunter,,giga drain,Grass,60,1.0,False,65.0,Medium Slow,40
haunter,,thunder,Electric,120,0.7,False,12.0,Medium Slow,40
haunter,,return,Normal,102,1.0,False,12.0,Medium Slow,40
haunter,,psychic,Psychic,90,1.0,False,52.0,Medium Slow,40
haunter,,shadow ball,Ghost,80,1.0,False,17.0,Medium Slow,40
haunter,,thief,Dark,40,1.0,False,30.0,Medium Slow,40
gengar,1.0,lick,Ghost,20,1.0,False,,Medium Slow,40
gengar,,strength,Normal,80,1.0,False,,Medium Slow,40
gengar,,dynamicpunch,Fighting,100,0.5,False,,Medium Slow,40
gengar,,headbutt,Normal,70,1.0,False,10.0,Medium Slow,40
gengar,,zap cannon,Electric,100,0.5,False,58.0,Medium Slow,40
gengar,,rock smash,Fighting,20,1.0,False,12.0,Medium Slow,40
gengar,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,40
gengar,,hyper beam,Normal,75,0.9,False,65.0,Medium Slow,40
gengar,,giga drain,Grass,60,1.0,False,65.0,Medium Slow,40
gengar,,thunder,Electric,120,0.7,False,12.0,Medium Slow,40
gengar,,return,Normal,102,1.0,False,12.0,Medium Slow,40
gengar,,psychic,Psychic,90,1.0,False,52.0,Medium Slow,40
gengar,,shadow ball,Ghost,80,1.0,False,17.0,Medium Slow,40
gengar,,ice punch,Ice,75,1.0,False,12.0,Medium Slow,40
gengar,,thunderpunch,Electric,75,1.0,False,,Medium Slow,40
gengar,,thief,Dark,40,1.0,False,30.0,Medium Slow,40
gengar,,fire punch,Fire,75,1.0,False,12.0,Medium Slow,40
onix,1.0,tackle,Normal,35,0.95,False,,Medium Fast,41
onix,10.0,bind,Normal,15,0.75,False,,Medium Fast,41
onix,14.0,rock throw,Rock,50,0.9,False,,Medium Fast,41
onix,27.0,rage,Normal,20,1.0,False,,Medium Fast,41
onix,40.0,slam,Normal,80,0.75,False,,Medium Fast,41
onix,,strength,Normal,80,1.0,False,,Medium Fast,41
onix,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,41
onix,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,41
onix,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,41
onix,,iron tail,Steel,100,0.75,False,20.0,Medium Fast,41
onix,,earthquake,Ground,100,1.0,False,47.0,Medium Fast,41
onix,,return,Normal,102,1.0,False,12.0,Medium Fast,41
onix,,dig,Ground,60,1.0,False,14.0,Medium Fast,41
onix,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,41
drowzee,1.0,pound,Normal,40,1.0,False,,Medium Fast,42
drowzee,18.0,confusion,Psychic,50,1.0,False,,Medium Fast,42
drowzee,25.0,headbutt,Normal,70,1.0,False,10.0,Medium Fast,42
drowzee,40.0,psychic,Psychic,90,1.0,False,52.0,Medium Fast,42
drowzee,45.0,future sight,Psychic,80,0.9,False,,Medium Fast,42
drowzee,,dynamicpunch,Fighting,100,0.5,False,,Medium Fast,42
drowzee,,zap cannon,Electric,100,0.5,False,58.0,Medium Fast,42
drowzee,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,42
drowzee,,return,Normal,102,1.0,False,12.0,Medium Fast,42
drowzee,,shadow ball,Ghost,80,1.0,False,17.0,Medium Fast,42
drowzee,,ice punch,Ice,75,1.0,False,12.0,Medium Fast,42
drowzee,,thunderpunch,Electric,75,1.0,False,,Medium Fast,42
drowzee,,fire punch,Fire,75,1.0,False,12.0,Medium Fast,42
hypno,1.0,confusion,Psychic,50,1.0,False,,Medium Fast,42
hypno,1.0,pound,Normal,40,1.0,False,,Medium Fast,42
hypno,25.0,headbutt,Normal,70,1.0,False,10.0,Medium Fast,42
hypno,49.0,psychic,Psychic,90,1.0,False,52.0,Medium Fast,42
hypno,60.0,future sight,Psychic,80,0.9,False,,Medium Fast,42
hypno,,dynamicpunch,Fighting,100,0.5,False,,Medium Fast,42
hypno,,zap cannon,Electric,100,0.5,False,58.0,Medium Fast,42
hypno,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,42
hypno,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,42
hypno,,return,Normal,102,1.0,False,12.0,Medium Fast,42
hypno,,shadow ball,Ghost,80,1.0,False,17.0,Medium Fast,42
hypno,,ice punch,Ice,75,1.0,False,12.0,Medium Fast,42
hypno,,thunderpunch,Electric,75,1.0,False,,Medium Fast,42
hypno,,fire punch,Fire,75,1.0,False,12.0,Medium Fast,42
krabby,1.0,bubble,Water,20,1.0,False,,Medium Fast,43
krabby,12.0,vicegrip,Normal,55,1.0,False,,Medium Fast,43
krabby,23.0,stomp,Normal,65,1.0,False,,Medium Fast,43
krabby,41.0,crabhammer,Water,90,0.85,True,,Medium Fast,43
krabby,,cut,Normal,50,0.95,False,10.0,Medium Fast,43
krabby,,surf,Water,95,1.0,False,17.0,Medium Fast,43
krabby,,strength,Normal,80,1.0,False,,Medium Fast,43
krabby,,whirlpool,Water,15,0.7,False,27.0,Medium Fast,43
krabby,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,43
krabby,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,43
krabby,,blizzard,Ice,120,0.7,False,12.0,Medium Fast,43
krabby,,icy wind,Ice,55,0.95,False,27.0,Medium Fast,43
krabby,,return,Normal,102,1.0,False,12.0,Medium Fast,43
krabby,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,43
krabby,,thief,Dark,40,1.0,False,30.0,Medium Fast,43
krabby,,fury cutter,Bug,10,0.95,False,9.0,Medium Fast,43
kingler,1.0,bubble,Water,20,1.0,False,,Medium Fast,43
kingler,1.0,vicegrip,Normal,55,1.0,False,,Medium Fast,43
kingler,23.0,stomp,Normal,65,1.0,False,,Medium Fast,43
kingler,49.0,crabhammer,Water,90,0.85,True,,Medium Fast,43
kingler,,cut,Normal,50,0.95,False,10.0,Medium Fast,43
kingler,,surf,Water,95,1.0,False,17.0,Medium Fast,43
kingler,,strength,Normal,80,1.0,False,,Medium Fast,43
kingler,,whirlpool,Water,15,0.7,False,27.0,Medium Fast,43
kingler,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,43
kingler,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,43
kingler,,blizzard,Ice,120,0.7,False,12.0,Medium Fast,43
kingler,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,43
kingler,,icy wind,Ice,55,0.95,False,27.0,Medium Fast,43
kingler,,return,Normal,102,1.0,False,12.0,Medium Fast,43
kingler,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,43
kingler,,thief,Dark,40,1.0,False,30.0,Medium Fast,43
kingler,,fury cutter,Bug,10,0.95,False,9.0,Medium Fast,43
voltorb,1.0,tackle,Normal,35,0.95,False,,Medium Fast,44
voltorb,29.0,rollout,Rock,30,0.9,False,13.0,Medium Fast,44
voltorb,37.0,swift,Normal,60,1.0,False,7.0,Medium Fast,44
voltorb,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,44
voltorb,,zap cannon,Electric,100,0.5,False,58.0,Medium Fast,44
voltorb,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,44
voltorb,,thunder,Electric,120,0.7,False,12.0,Medium Fast,44
voltorb,,return,Normal,102,1.0,False,12.0,Medium Fast,44
electrode,1.0,tackle,Normal,35,0.95,False,,Medium Fast,44
electrode,29.0,rollout,Rock,30,0.9,False,13.0,Medium Fast,44
electrode,40.0,swift,Normal,60,1.0,False,7.0,Medium Fast,44
electrode,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,44
electrode,,zap cannon,Electric,100,0.5,False,58.0,Medium Fast,44
electrode,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,44
electrode,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,44
electrode,,thunder,Electric,120,0.7,False,12.0,Medium Fast,44
electrode,,return,Normal,102,1.0,False,12.0,Medium Fast,44
exeggcute,1.0,barrage,Normal,45,0.85,False,,Slow,45
exeggcute,19.0,confusion,Psychic,50,1.0,False,,Slow,45
exeggcute,,strength,Normal,80,1.0,False,,Slow,45
exeggcute,,rollout,Rock,30,0.9,False,13.0,Slow,45
exeggcute,,hidden power,Normal,60,1.0,False,29.0,Slow,45
exeggcute,,giga drain,Grass,60,1.0,False,65.0,Slow,45
exeggcute,,return,Normal,102,1.0,False,12.0,Slow,45
exeggcute,,psychic,Psychic,90,1.0,False,52.0,Slow,45
exeggcute,,sludge bomb,Poison,90,1.0,False,28.0,Slow,45
exeggcute,,thief,Dark,40,1.0,False,30.0,Slow,45
exeggutor,1.0,barrage,Normal,45,0.85,False,,Slow,45
exeggutor,1.0,confusion,Psychic,50,1.0,False,,Slow,45
exeggutor,19.0,stomp,Normal,65,1.0,False,,Slow,45
exeggutor,31.0,egg bomb,Normal,100,0.75,False,,Slow,45
exeggutor,,strength,Normal,80,1.0,False,,Slow,45
exeggutor,,headbutt,Normal,70,1.0,False,10.0,Slow,45
exeggutor,,rollout,Rock,30,0.9,False,13.0,Slow,45
exeggutor,,hidden power,Normal,60,1.0,False,29.0,Slow,45
exeggutor,,hyper beam,Normal,75,0.9,False,65.0,Slow,45
exeggutor,,giga drain,Grass,60,1.0,False,65.0,Slow,45
exeggutor,,return,Normal,102,1.0,False,12.0,Slow,45
exeggutor,,psychic,Psychic,90,1.0,False,52.0,Slow,45
exeggutor,,sludge bomb,Poison,90,1.0,False,28.0,Slow,45
exeggutor,,thief,Dark,40,1.0,False,30.0,Slow,45
cubone,9.0,bone club,Ground,65,0.85,False,,Medium Fast,46
cubone,13.0,headbutt,Normal,70,1.0,False,10.0,Medium Fast,46
cubone,25.0,bonemerang,Ground,100,0.9,False,,Medium Fast,46
cubone,29.0,rage,Normal,20,1.0,False,,Medium Fast,46
cubone,33.0,false swipe,Normal,40,1.0,False,,Medium Fast,46
cubone,37.0,thrash,Normal,90,1.0,False,,Medium Fast,46
cubone,41.0,bone rush,Ground,75,0.8,False,,Medium Fast,46
cubone,,strength,Normal,80,1.0,False,,Medium Fast,46
cubone,,dynamicpunch,Fighting,100,0.5,False,,Medium Fast,46
cubone,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,46
cubone,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,46
cubone,,blizzard,Ice,120,0.7,False,12.0,Medium Fast,46
cubone,,icy wind,Ice,55,0.95,False,27.0,Medium Fast,46
cubone,,iron tail,Steel,100,0.75,False,20.0,Medium Fast,46
cubone,,earthquake,Ground,100,1.0,False,47.0,Medium Fast,46
cubone,,return,Normal,102,1.0,False,12.0,Medium Fast,46
cubone,,dig,Ground,60,1.0,False,14.0,Medium Fast,46
cubone,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,46
cubone,,fire blast,Fire,120,0.85,False,12.0,Medium Fast,46
cubone,,thunderpunch,Electric,75,1.0,False,,Medium Fast,46
cubone,,thief,Dark,40,1.0,False,30.0,Medium Fast,46
cubone,,fire punch,Fire,75,1.0,False,12.0,Medium Fast,46
marowak,1.0,bone club,Ground,65,0.85,False,,Medium Fast,46
marowak,1.0,headbutt,Normal,70,1.0,False,10.0,Medium Fast,46
marowak,25.0,bonemerang,Ground,100,0.9,False,,Medium Fast,46
marowak,32.0,rage,Normal,20,1.0,False,,Medium Fast,46
marowak,39.0,false swipe,Normal,40,1.0,False,,Medium Fast,46
marowak,46.0,thrash,Normal,90,1.0,False,,Medium Fast,46
marowak,53.0,bone rush,Ground,75,0.8,False,,Medium Fast,46
marowak,,strength,Normal,80,1.0,False,,Medium Fast,46
marowak,,dynamicpunch,Fighting,100,0.5,False,,Medium Fast,46
marowak,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,46
marowak,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,46
marowak,,blizzard,Ice,120,0.7,False,12.0,Medium Fast,46
marowak,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,46
marowak,,icy wind,Ice,55,0.95,False,27.0,Medium Fast,46
marowak,,iron tail,Steel,100,0.75,False,20.0,Medium Fast,46
marowak,,earthquake,Ground,100,1.0,False,47.0,Medium Fast,46
marowak,,return,Normal,102,1.0,False,12.0,Medium Fast,46
marowak,,dig,Ground,60,1.0,False,14.0,Medium Fast,46
marowak,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,46
marowak,,fire blast,Fire,120,0.85,False,12.0,Medium Fast,46
marowak,,thunderpunch,Electric,75,1.0,False,,Medium Fast,46
marowak,,thief,Dark,40,1.0,False,30.0,Medium Fast,46
marowak,,fire punch,Fire,75,1.0,False,12.0,Medium Fast,46
hitmonlee,1.0,double kick,Fighting,60,1.0,False,,Medium Fast,47
hitmonlee,11.0,rolling kick,Fighting,60,0.85,False,,Medium Fast,47
hitmonlee,16.0,jump kick,Fighting,70,0.95,False,,Medium Fast,47
hitmonlee,26.0,hi jump kick,Fighting,85,0.9,False,,Medium Fast,47
hitmonlee,46.0,mega kick,Normal,120,0.75,False,,Medium Fast,47
hitmonlee,,strength,Normal,80,1.0,False,,Medium Fast,47
hitmonlee,,dynamicpunch,Fighting,100,0.5,False,,Medium Fast,47
hitmonlee,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,47
hitmonlee,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,47
hitmonlee,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,47
hitmonlee,,return,Normal,102,1.0,False,12.0,Medium Fast,47
hitmonlee,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,47
hitmonlee,,swift,Normal,60,1.0,False,7.0,Medium Fast,47
hitmonlee,,thief,Dark,40,1.0,False,30.0,Medium Fast,47
hitmonchan,1.0,comet punch,Normal,54,0.85,False,,Medium Fast,48
hitmonchan,13.0,pursuit,Dark,40,1.0,False,,Medium Fast,48
hitmonchan,26.0,fire punch,Fire,75,1.0,False,12.0,Medium Fast,48
hitmonchan,26.0,ice punch,Ice,75,1.0,False,12.0,Medium Fast,48
hitmonchan,26.0,thunderpunch,Electric,75,1.0,False,,Medium Fast,48
hitmonchan,32.0,mach punch,Fighting,40,1.0,False,,Medium Fast,48
hitmonchan,38.0,mega punch,Normal,80,0.85,False,,Medium Fast,48
hitmonchan,,strength,Normal,80,1.0,False,,Medium Fast,48
hitmonchan,,dynamicpunch,Fighting,100,0.5,False,,Medium Fast,48
hitmonchan,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,48
hitmonchan,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,48
hitmonchan,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,48
hitmonchan,,return,Normal,102,1.0,False,12.0,Medium Fast,48
hitmonchan,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,48
hitmonchan,,swift,Normal,60,1.0,False,7.0,Medium Fast,48
hitmonchan,,thief,Dark,40,1.0,False,30.0,Medium Fast,48
lickitung,1.0,lick,Ghost,20,1.0,False,,Medium Fast,49
lickitung,19.0,stomp,Normal,65,1.0,False,,Medium Fast,49
lickitung,25.0,wrap,Normal,15,0.85,False,,Medium Fast,49
lickitung,37.0,slam,Normal,80,0.75,False,,Medium Fast,49
lickitung,,cut,Normal,50,0.95,False,10.0,Medium Fast,49
lickitung,,surf,Water,95,1.0,False,17.0,Medium Fast,49
lickitung,,strength,Normal,80,1.0,False,,Medium Fast,49
lickitung,,dynamicpunch,Fighting,100,0.5,False,,Medium Fast,49
lickitung,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,49
lickitung,,rollout,Rock,30,0.9,False,13.0,Medium Fast,49
lickitung,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,49
lickitung,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,49
lickitung,,blizzard,Ice,120,0.7,False,12.0,Medium Fast,49
lickitung,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,49
lickitung,,icy wind,Ice,55,0.95,False,27.0,Medium Fast,49
lickitung,,iron tail,Steel,100,0.75,False,20.0,Medium Fast,49
lickitung,,thunder,Electric,120,0.7,False,12.0,Medium Fast,49
lickitung,,earthquake,Ground,100,1.0,False,47.0,Medium Fast,49
lickitung,,return,Normal,102,1.0,False,12.0,Medium Fast,49
lickitung,,shadow ball,Ghost,80,1.0,False,17.0,Medium Fast,49
lickitung,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,49
lickitung,,ice punch,Ice,75,1.0,False,12.0,Medium Fast,49
lickitung,,fire blast,Fire,120,0.85,False,12.0,Medium Fast,49
lickitung,,thunderpunch,Electric,75,1.0,False,,Medium Fast,49
lickitung,,thief,Dark,40,1.0,False,30.0,Medium Fast,49
lickitung,,fire punch,Fire,75,1.0,False,12.0,Medium Fast,49
koffing,1.0,tackle,Normal,35,0.95,False,,Medium Fast,50
koffing,9.0,smog,Poison,20,0.7,False,,Medium Fast,50
koffing,21.0,sludge,Poison,65,1.0,False,,Medium Fast,50
koffing,,rollout,Rock,30,0.9,False,13.0,Medium Fast,50
koffing,,zap cannon,Electric,100,0.5,False,58.0,Medium Fast,50
koffing,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,50
koffing,,thunder,Electric,120,0.7,False,12.0,Medium Fast,50
koffing,,return,Normal,102,1.0,False,12.0,Medium Fast,50
koffing,,sludge bomb,Poison,90,1.0,False,28.0,Medium Fast,50
koffing,,fire blast,Fire,120,0.85,False,12.0,Medium Fast,50
koffing,,thief,Dark,40,1.0,False,30.0,Medium Fast,50
weezing,1.0,smog,Poison,20,0.7,False,,Medium Fast,50
weezing,1.0,tackle,Normal,35,0.95,False,,Medium Fast,50
weezing,21.0,sludge,Poison,65,1.0,False,,Medium Fast,50
weezing,,rollout,Rock,30,0.9,False,13.0,Medium Fast,50
weezing,,zap cannon,Electric,100,0.5,False,58.0,Medium Fast,50
weezing,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,50
weezing,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,50
weezing,,thunder,Electric,120,0.7,False,12.0,Medium Fast,50
weezing,,return,Normal,102,1.0,False,12.0,Medium Fast,50
weezing,,sludge bomb,Poison,90,1.0,False,28.0,Medium Fast,50
weezing,,fire blast,Fire,120,0.85,False,12.0,Medium Fast,50
weezing,,thief,Dark,40,1.0,False,30.0,Medium Fast,50
rhyhorn,1.0,horn attack,Normal,65,1.0,False,,Slow,51
rhyhorn,13.0,stomp,Normal,65,1.0,False,,Slow,51
rhyhorn,19.0,fury attack,Normal,45,0.85,False,,Slow,51
rhyhorn,55.0,earthquake,Ground,100,1.0,False,47.0,Slow,51
rhyhorn,,strength,Normal,80,1.0,False,,Slow,51
rhyhorn,,headbutt,Normal,70,1.0,False,10.0,Slow,51
rhyhorn,,rollout,Rock,30,0.9,False,13.0,Slow,51
rhyhorn,,zap cannon,Electric,100,0.5,False,58.0,Slow,51
rhyhorn,,rock smash,Fighting,20,1.0,False,12.0,Slow,51
rhyhorn,,hidden power,Normal,60,1.0,False,29.0,Slow,51
rhyhorn,,blizzard,Ice,120,0.7,False,12.0,Slow,51
rhyhorn,,icy wind,Ice,55,0.95,False,27.0,Slow,51
rhyhorn,,iron tail,Steel,100,0.75,False,20.0,Slow,51
rhyhorn,,thunder,Electric,120,0.7,False,12.0,Slow,51
rhyhorn,,return,Normal,102,1.0,False,12.0,Slow,51
rhyhorn,,dig,Ground,60,1.0,False,14.0,Slow,51
rhyhorn,,mud-slap,Ground,20,1.0,False,5.0,Slow,51
rhyhorn,,fire blast,Fire,120,0.85,False,12.0,Slow,51
rhydon,1.0,fury attack,Normal,45,0.85,False,,Slow,51
rhydon,1.0,horn attack,Normal,65,1.0,False,,Slow,51
rhydon,1.0,stomp,Normal,65,1.0,False,,Slow,51
rhydon,65.0,earthquake,Ground,100,1.0,False,47.0,Slow,51
rhydon,,surf,Water,95,1.0,False,17.0,Slow,51
rhydon,,strength,Normal,80,1.0,False,,Slow,51
rhydon,,dynamicpunch,Fighting,100,0.5,False,,Slow,51
rhydon,,headbutt,Normal,70,1.0,False,10.0,Slow,51
rhydon,,rollout,Rock,30,0.9,False,13.0,Slow,51
rhydon,,zap cannon,Electric,100,0.5,False,58.0,Slow,51
rhydon,,rock smash,Fighting,20,1.0,False,12.0,Slow,51
rhydon,,hidden power,Normal,60,1.0,False,29.0,Slow,51
rhydon,,blizzard,Ice,120,0.7,False,12.0,Slow,51
rhydon,,hyper beam,Normal,75,0.9,False,65.0,Slow,51
rhydon,,icy wind,Ice,55,0.95,False,27.0,Slow,51
rhydon,,iron tail,Steel,100,0.75,False,20.0,Slow,51
rhydon,,thunder,Electric,120,0.7,False,12.0,Slow,51
rhydon,,return,Normal,102,1.0,False,12.0,Slow,51
rhydon,,dig,Ground,60,1.0,False,14.0,Slow,51
rhydon,,mud-slap,Ground,20,1.0,False,5.0,Slow,51
rhydon,,fire blast,Fire,120,0.85,False,12.0,Slow,51
rhydon,,thunderpunch,Electric,75,1.0,False,,Slow,51
rhydon,,fire punch,Fire,75,1.0,False,12.0,Slow,51
rhydon,,fury cutter,Bug,10,0.95,False,9.0,Slow,51
chansey,1.0,pound,Normal,40,1.0,False,,Fast,52
chansey,17.0,doubleslap,Normal,45,0.85,False,,Fast,52
chansey,35.0,egg bomb,Normal,100,0.75,False,,Fast,52
chansey,,strength,Normal,80,1.0,False,,Fast,52
chansey,,dynamicpunch,Fighting,100,0.5,False,,Fast,52
chansey,,headbutt,Normal,70,1.0,False,10.0,Fast,52
chansey,,rollout,Rock,30,0.9,False,13.0,Fast,52
chansey,,zap cannon,Electric,100,0.5,False,58.0,Fast,52
chansey,,rock smash,Fighting,20,1.0,False,12.0,Fast,52
chansey,,hidden power,Normal,60,1.0,False,29.0,Fast,52
chansey,,blizzard,Ice,120,0.7,False,12.0,Fast,52
chansey,,hyper beam,Normal,75,0.9,False,65.0,Fast,52
chansey,,icy wind,Ice,55,0.95,False,27.0,Fast,52
chansey,,iron tail,Steel,100,0.75,False,20.0,Fast,52
chansey,,thunder,Electric,120,0.7,False,12.0,Fast,52
chansey,,return,Normal,102,1.0,False,12.0,Fast,52
chansey,,psychic,Psychic,90,1.0,False,52.0,Fast,52
chansey,,shadow ball,Ghost,80,1.0,False,17.0,Fast,52
chansey,,mud-slap,Ground,20,1.0,False,5.0,Fast,52
chansey,,fire blast,Fire,120,0.85,False,12.0,Fast,52
tangela,1.0,constrict,Normal,10,1.0,False,,Medium Fast,53
tangela,10.0,absorb,Grass,20,1.0,False,,Medium Fast,53
tangela,19.0,vine whip,Grass,35,1.0,False,,Medium Fast,53
tangela,25.0,bind,Normal,15,0.75,False,,Medium Fast,53
tangela,31.0,mega drain,Grass,40,1.0,False,,Medium Fast,53
tangela,40.0,slam,Normal,80,0.75,False,,Medium Fast,53
tangela,,cut,Normal,50,0.95,False,10.0,Medium Fast,53
tangela,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,53
tangela,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,53
tangela,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,53
tangela,,giga drain,Grass,60,1.0,False,65.0,Medium Fast,53
tangela,,return,Normal,102,1.0,False,12.0,Medium Fast,53
tangela,,sludge bomb,Poison,90,1.0,False,28.0,Medium Fast,53
tangela,,thief,Dark,40,1.0,False,30.0,Medium Fast,53
kangaskhan,1.0,comet punch,Normal,54,0.85,False,,Medium Fast,54
kangaskhan,13.0,bite,Dark,60,1.0,False,,Medium Fast,54
kangaskhan,25.0,mega punch,Normal,80,0.85,False,,Medium Fast,54
kangaskhan,31.0,rage,Normal,20,1.0,False,,Medium Fast,54
kangaskhan,43.0,dizzy punch,Normal,70,1.0,False,,Medium Fast,54
kangaskhan,,surf,Water,95,1.0,False,17.0,Medium Fast,54
kangaskhan,,strength,Normal,80,1.0,False,,Medium Fast,54
